Kommune,Timestamp,Confirmed
Aschheim,2020-12-08T14:45:00+01:00,207
Aying,2020-12-08T14:45:00+01:00,95
Baierbrunn,2020-12-08T14:45:00+01:00,58
Brunnthal,2020-12-08T14:45:00+01:00,62
Feldkirchen,2020-12-08T14:45:00+01:00,101
Garching b. München,2020-12-08T14:45:00+01:00,339
Gräfelfing,2020-12-08T14:45:00+01:00,256
Grasbrunn,2020-12-08T14:45:00+01:00,99
Grünwald,2020-12-08T14:45:00+01:00,240
Haar,2020-12-08T14:45:00+01:00,614
Hohenbrunn,2020-12-08T14:45:00+01:00,120
Höhenkirchen-Siegertsbrunn,2020-12-08T14:45:00+01:00,178
Ismaning,2020-12-08T14:45:00+01:00,383
Kirchheim b. München,2020-12-08T14:45:00+01:00,190
Neubiberg,2020-12-08T14:45:00+01:00,220
Neuried,2020-12-08T14:45:00+01:00,153
Oberhaching,2020-12-08T14:45:00+01:00,276
Oberschleißheim,2020-12-08T14:45:00+01:00,234
Ottobrunn,2020-12-08T14:45:00+01:00,431
Planegg,2020-12-08T14:45:00+01:00,213
Pullach im Isartal,2020-12-08T14:45:00+01:00,171
Putzbrunn,2020-12-08T14:45:00+01:00,94
Sauerlach,2020-12-08T14:45:00+01:00,101
Schäftlarn,2020-12-08T14:45:00+01:00,61
Straßlach-Dingharting,2020-12-08T14:45:00+01:00,27
Taufkirchen,2020-12-08T14:45:00+01:00,370
Unterföhring,2020-12-08T14:45:00+01:00,184
Unterhaching,2020-12-08T14:45:00+01:00,537
Unterschleißheim,2020-12-08T14:45:00+01:00,579
