Kommune,Timestamp,Confirmed
Aschheim,2021-05-05T14:00:00+02:00,429
Aying,2021-05-05T14:00:00+02:00,188
Baierbrunn,2021-05-05T14:00:00+02:00,120
Brunnthal,2021-05-05T14:00:00+02:00,171
Feldkirchen,2021-05-05T14:00:00+02:00,238
Garching b. München,2021-05-05T14:00:00+02:00,812
Gräfelfing,2021-05-05T14:00:00+02:00,534
Grasbrunn,2021-05-05T14:00:00+02:00,204
Grünwald,2021-05-05T14:00:00+02:00,489
Haar,2021-05-05T14:00:00+02:00,1397
Hohenbrunn,2021-05-05T14:00:00+02:00,249
Höhenkirchen-Siegertsbrunn,2021-05-05T14:00:00+02:00,387
Ismaning,2021-05-05T14:00:00+02:00,657
Kirchheim b. München,2021-05-05T14:00:00+02:00,417
Neubiberg,2021-05-05T14:00:00+02:00,543
Neuried,2021-05-05T14:00:00+02:00,301
Oberhaching,2021-05-05T14:00:00+02:00,615
Oberschleißheim,2021-05-05T14:00:00+02:00,525
Ottobrunn,2021-05-05T14:00:00+02:00,958
Planegg,2021-05-05T14:00:00+02:00,431
Pullach im Isartal,2021-05-05T14:00:00+02:00,474
Putzbrunn,2021-05-05T14:00:00+02:00,273
Sauerlach,2021-05-05T14:00:00+02:00,242
Schäftlarn,2021-05-05T14:00:00+02:00,181
Straßlach-Dingharting,2021-05-05T14:00:00+02:00,103
Taufkirchen,2021-05-05T14:00:00+02:00,845
Unterföhring,2021-05-05T14:00:00+02:00,472
Unterhaching,2021-05-05T14:00:00+02:00,947
Unterschleißheim,2021-05-05T14:00:00+02:00,1341
