Kommune,Timestamp,Confirmed
Aschheim,2020-09-04T14:10:00+02:00,48
Aying,2020-09-04T14:10:00+02:00,33
Baierbrunn,2020-09-04T14:10:00+02:00,14
Brunnthal,2020-09-04T14:10:00+02:00,14
Feldkirchen,2020-09-04T14:10:00+02:00,16
Garching b. München,2020-09-04T14:10:00+02:00,100
Gräfelfing,2020-09-04T14:10:00+02:00,64
Grasbrunn,2020-09-04T14:10:00+02:00,23
Grünwald,2020-09-04T14:10:00+02:00,64
Haar,2020-09-04T14:10:00+02:00,113
Hohenbrunn,2020-09-04T14:10:00+02:00,32
Höhenkirchen-Siegertsbrunn,2020-09-04T14:10:00+02:00,42
Ismaning,2020-09-04T14:10:00+02:00,103
Kirchheim b. München,2020-09-04T14:10:00+02:00,58
Neubiberg,2020-09-04T14:10:00+02:00,59
Neuried,2020-09-04T14:10:00+02:00,39
Oberhaching,2020-09-04T14:10:00+02:00,88
Oberschleißheim,2020-09-04T14:10:00+02:00,53
Ottobrunn,2020-09-04T14:10:00+02:00,89
Planegg,2020-09-04T14:10:00+02:00,95
Pullach im Isartal,2020-09-04T14:10:00+02:00,39
Putzbrunn,2020-09-04T14:10:00+02:00,17
Sauerlach,2020-09-04T14:10:00+02:00,26
Schäftlarn,2020-09-04T14:10:00+02:00,22
Straßlach-Dingharting,2020-09-04T14:10:00+02:00,11
Taufkirchen,2020-09-04T14:10:00+02:00,83
Unterföhring,2020-09-04T14:10:00+02:00,47
Unterhaching,2020-09-04T14:10:00+02:00,188
Unterschleißheim,2020-09-04T14:10:00+02:00,174
