Kommune,Timestamp,Confirmed
Aschheim,2021-03-05T10:00:00+01:00,355
Aying,2021-03-05T10:00:00+01:00,162
Baierbrunn,2021-03-05T10:00:00+01:00,100
Brunnthal,2021-03-05T10:00:00+01:00,139
Feldkirchen,2021-03-05T10:00:00+01:00,183
Garching,2021-03-05T10:00:00+01:00,608
Gräfelfing,2021-03-05T10:00:00+01:00,414
Grasbrunn,2021-03-05T10:00:00+01:00,163
Grünwald,2021-03-05T10:00:00+01:00,416
Haar,2021-03-05T10:00:00+01:00,1081
Hohenbrunn,2021-03-05T10:00:00+01:00,185
Höhenkirchen-Siegertsbrunn,2021-03-05T10:00:00+01:00,327
Ismaning,2021-03-05T10:00:00+01:00,524
Kirchheim,2021-03-05T10:00:00+01:00,287
Neubiberg,2021-03-05T10:00:00+01:00,451
Neuried,2021-03-05T10:00:00+01:00,225
Oberhaching,2021-03-05T10:00:00+01:00,506
Oberschleißheim,2021-03-05T10:00:00+01:00,400
Ottobrunn,2021-03-05T10:00:00+01:00,724
Planegg,2021-03-05T10:00:00+01:00,346
Pullach,2021-03-05T10:00:00+01:00,380
Putzbrunn,2021-03-05T10:00:00+01:00,198
Sauerlach,2021-03-05T10:00:00+01:00,190
Schäftlarn,2021-03-05T10:00:00+01:00,127
Straßlach-Dingharting,2021-03-05T10:00:00+01:00,75
Taufkirchen,2021-03-05T10:00:00+01:00,600
Unterföhring,2021-03-05T10:00:00+01:00,363
Unterhaching,2021-03-05T10:00:00+01:00,772
Unterschleißheim,2021-03-05T10:00:00+01:00,985
