Kommune,Timestamp,Confirmed
Aschheim,2021-09-14T00:00:00+02:00,485
Aying,2021-09-14T00:00:00+02:00,203
Baierbrunn,2021-09-14T00:00:00+02:00,129
Brunnthal,2021-09-14T00:00:00+02:00,196
Feldkirchen,2021-09-14T00:00:00+02:00,292
Garching b. München,2021-09-14T00:00:00+02:00,963
Gräfelfing,2021-09-14T00:00:00+02:00,595
Grasbrunn,2021-09-14T00:00:00+02:00,229
Grünwald,2021-09-14T00:00:00+02:00,534
Haar,2021-09-14T00:00:00+02:00,1591
Hohenbrunn,2021-09-14T00:00:00+02:00,267
Höhenkirchen-Siegertsbrunn,2021-09-14T00:00:00+02:00,447
Ismaning,2021-09-14T00:00:00+02:00,734
Kirchheim b. München,2021-09-14T00:00:00+02:00,463
Neubiberg,2021-09-14T00:00:00+02:00,601
Neuried,2021-09-14T00:00:00+02:00,347
Oberhaching,2021-09-14T00:00:00+02:00,685
Oberschleißheim,2021-09-14T00:00:00+02:00,621
Ottobrunn,2021-09-14T00:00:00+02:00,1143
Planegg,2021-09-14T00:00:00+02:00,484
Pullach im Isartal,2021-09-14T00:00:00+02:00,511
Putzbrunn,2021-09-14T00:00:00+02:00,305
Sauerlach,2021-09-14T00:00:00+02:00,277
Schäftlarn,2021-09-14T00:00:00+02:00,209
Straßlach-Dingharting,2021-09-14T00:00:00+02:00,115
Taufkirchen,2021-09-14T00:00:00+02:00,1006
Unterföhring,2021-09-14T00:00:00+02:00,536
Unterhaching,2021-09-14T00:00:00+02:00,1081
Unterschleißheim,2021-09-14T00:00:00+02:00,1599
