Kommune,Timestamp,Confirmed
Aschheim,2022-02-24T00:00:00+01:00,2002
Aying,2022-02-24T00:00:00+01:00,1337
Baierbrunn,2022-02-24T00:00:00+01:00,536
Brunnthal,2022-02-24T00:00:00+01:00,974
Feldkirchen,2022-02-24T00:00:00+01:00,1539
Garching b. München,2022-02-24T00:00:00+01:00,3467
Gräfelfing,2022-02-24T00:00:00+01:00,2712
Grasbrunn,2022-02-24T00:00:00+01:00,1166
Grünwald,2022-02-24T00:00:00+01:00,2030
Haar,2022-02-24T00:00:00+01:00,4818
Hohenbrunn,2022-02-24T00:00:00+01:00,1522
Höhenkirchen-Siegertsbrunn,2022-02-24T00:00:00+01:00,2113
Ismaning,2022-02-24T00:00:00+01:00,3098
Kirchheim b. München,2022-02-24T00:00:00+01:00,2149
Neubiberg,2022-02-24T00:00:00+01:00,2431
Neuried,2022-02-24T00:00:00+01:00,1557
Oberhaching,2022-02-24T00:00:00+01:00,2507
Oberschleißheim,2022-02-24T00:00:00+01:00,2189
Ottobrunn,2022-02-24T00:00:00+01:00,4180
Planegg,2022-02-24T00:00:00+01:00,1976
Pullach im Isartal,2022-02-24T00:00:00+01:00,1638
Putzbrunn,2022-02-24T00:00:00+01:00,1261
Sauerlach,2022-02-24T00:00:00+01:00,1569
Schäftlarn,2022-02-24T00:00:00+01:00,1001
Straßlach-Dingharting,2022-02-24T00:00:00+01:00,553
Taufkirchen,2022-02-24T00:00:00+01:00,3658
Unterföhring,2022-02-24T00:00:00+01:00,2100
Unterhaching,2022-02-24T00:00:00+01:00,4583
Unterschleißheim,2022-02-24T00:00:00+01:00,5856
