Kommune,Timestamp,Confirmed
Aschheim,2021-04-23T14:00:00+02:00,413
Aying,2021-04-23T14:00:00+02:00,173
Baierbrunn,2021-04-23T14:00:00+02:00,114
Brunnthal,2021-04-23T14:00:00+02:00,164
Feldkirchen,2021-04-23T14:00:00+02:00,228
Garching,2021-04-23T14:00:00+02:00,779
Gräfelfing,2021-04-23T14:00:00+02:00,510
Grasbrunn,2021-04-23T14:00:00+02:00,197
Grünwald,2021-04-23T14:00:00+02:00,478
Haar,2021-04-23T14:00:00+02:00,1291
Hohenbrunn,2021-04-23T14:00:00+02:00,233
Höhenkirchen-Siegertsbrunn,2021-04-23T14:00:00+02:00,374
Ismaning,2021-04-23T14:00:00+02:00,631
Kirchheim,2021-04-23T14:00:00+02:00,406
Neubiberg,2021-04-23T14:00:00+02:00,521
Neuried,2021-04-23T14:00:00+02:00,290
Oberhaching,2021-04-23T14:00:00+02:00,597
Oberschleißheim,2021-04-23T14:00:00+02:00,503
Ottobrunn,2021-04-23T14:00:00+02:00,917
Planegg,2021-04-23T14:00:00+02:00,417
Pullach,2021-04-23T14:00:00+02:00,459
Putzbrunn,2021-04-23T14:00:00+02:00,262
Sauerlach,2021-04-23T14:00:00+02:00,222
Schäftlarn,2021-04-23T14:00:00+02:00,173
Straßlach-Dingharting,2021-04-23T14:00:00+02:00,100
Taufkirchen,2021-04-23T14:00:00+02:00,771
Unterföhring,2021-04-23T14:00:00+02:00,460
Unterhaching,2021-04-23T14:00:00+02:00,914
Unterschleißheim,2021-04-23T14:00:00+02:00,1270
