Kommune,Timestamp,Confirmed
Aschheim,2021-05-17T06:00:00+02:00,438
Aying,2021-05-17T06:00:00+02:00,192
Baierbrunn,2021-05-17T06:00:00+02:00,125
Brunnthal,2021-05-17T06:00:00+02:00,171
Feldkirchen,2021-05-17T06:00:00+02:00,251
Garching b. München,2021-05-17T06:00:00+02:00,827
Gräfelfing,2021-05-17T06:00:00+02:00,540
Grasbrunn,2021-05-17T06:00:00+02:00,209
Grünwald,2021-05-17T06:00:00+02:00,498
Haar,2021-05-17T06:00:00+02:00,1425
Hohenbrunn,2021-05-17T06:00:00+02:00,252
Höhenkirchen-Siegertsbrunn,2021-05-17T06:00:00+02:00,398
Ismaning,2021-05-17T06:00:00+02:00,665
Kirchheim b. München,2021-05-17T06:00:00+02:00,422
Neubiberg,2021-05-17T06:00:00+02:00,546
Neuried,2021-05-17T06:00:00+02:00,309
Oberhaching,2021-05-17T06:00:00+02:00,618
Oberschleißheim,2021-05-17T06:00:00+02:00,536
Ottobrunn,2021-05-17T06:00:00+02:00,1002
Planegg,2021-05-17T06:00:00+02:00,439
Pullach im Isartal,2021-05-17T06:00:00+02:00,478
Putzbrunn,2021-05-17T06:00:00+02:00,290
Sauerlach,2021-05-17T06:00:00+02:00,246
Schäftlarn,2021-05-17T06:00:00+02:00,189
Straßlach-Dingharting,2021-05-17T06:00:00+02:00,104
Taufkirchen,2021-05-17T06:00:00+02:00,870
Unterföhring,2021-05-17T06:00:00+02:00,478
Unterhaching,2021-05-17T06:00:00+02:00,979
Unterschleißheim,2021-05-17T06:00:00+02:00,1377
