Kommune,Timestamp,Confirmed
Aschheim,2021-04-15T14:00:00+02:00,393
Aying,2021-04-15T14:00:00+02:00,172
Baierbrunn,2021-04-15T14:00:00+02:00,112
Brunnthal,2021-04-15T14:00:00+02:00,161
Feldkirchen,2021-04-15T14:00:00+02:00,217
Garching,2021-04-15T14:00:00+02:00,748
Gräfelfing,2021-04-15T14:00:00+02:00,486
Grasbrunn,2021-04-15T14:00:00+02:00,196
Grünwald,2021-04-15T14:00:00+02:00,465
Haar,2021-04-15T14:00:00+02:00,1234
Hohenbrunn,2021-04-15T14:00:00+02:00,224
Höhenkirchen-Siegertsbrunn,2021-04-15T14:00:00+02:00,370
Ismaning,2021-04-15T14:00:00+02:00,610
Kirchheim,2021-04-15T14:00:00+02:00,387
Neubiberg,2021-04-15T14:00:00+02:00,501
Neuried,2021-04-15T14:00:00+02:00,272
Oberhaching,2021-04-15T14:00:00+02:00,585
Oberschleißheim,2021-04-15T14:00:00+02:00,479
Ottobrunn,2021-04-15T14:00:00+02:00,882
Planegg,2021-04-15T14:00:00+02:00,394
Pullach,2021-04-15T14:00:00+02:00,454
Putzbrunn,2021-04-15T14:00:00+02:00,246
Sauerlach,2021-04-15T14:00:00+02:00,214
Schäftlarn,2021-04-15T14:00:00+02:00,165
Straßlach-Dingharting,2021-04-15T14:00:00+02:00,99
Taufkirchen,2021-04-15T14:00:00+02:00,718
Unterföhring,2021-04-15T14:00:00+02:00,437
Unterhaching,2021-04-15T14:00:00+02:00,878
Unterschleißheim,2021-04-15T14:00:00+02:00,1182
