Kommune,Timestamp,Confirmed
Aschheim,2020-04-11T12:00:00+02:00,27
Aying,2020-04-11T12:00:00+02:00,24
Baierbrunn,2020-04-11T12:00:00+02:00,13
Brunnthal,2020-04-11T12:00:00+02:00,13
Feldkirchen,2020-04-11T12:00:00+02:00,11
Garching b. München,2020-04-11T12:00:00+02:00,64
Gräfelfing,2020-04-11T12:00:00+02:00,45
Grasbrunn,2020-04-11T12:00:00+02:00,10
Grünwald,2020-04-11T12:00:00+02:00,55
Haar,2020-04-11T12:00:00+02:00,59
Hohenbrunn,2020-04-11T12:00:00+02:00,19
Höhenkirchen-Siegertsbrunn,2020-04-11T12:00:00+02:00,22
Ismaning,2020-04-11T12:00:00+02:00,76
Kirchheim b. München,2020-04-11T12:00:00+02:00,40
Neubiberg,2020-04-11T12:00:00+02:00,38
Neuried,2020-04-11T12:00:00+02:00,21
Oberhaching,2020-04-11T12:00:00+02:00,49
Oberschleißheim,2020-04-11T12:00:00+02:00,30
Ottobrunn,2020-04-11T12:00:00+02:00,49
Planegg,2020-04-11T12:00:00+02:00,57
Pullach im Isartal,2020-04-11T12:00:00+02:00,32
Putzbrunn,2020-04-11T12:00:00+02:00,13
Sauerlach,2020-04-11T12:00:00+02:00,16
Schäftlarn,2020-04-11T12:00:00+02:00,16
Straßlach-Dingharting,2020-04-11T12:00:00+02:00,7
Taufkirchen,2020-04-11T12:00:00+02:00,46
Unterföhring,2020-04-11T12:00:00+02:00,27
Unterhaching,2020-04-11T12:00:00+02:00,106
Unterschleißheim,2020-04-11T12:00:00+02:00,74
