Kommune,Timestamp,Confirmed
Aschheim,2021-09-24T00:00:00+02:00,508
Aying,2021-09-24T00:00:00+02:00,220
Baierbrunn,2021-09-24T00:00:00+02:00,131
Brunnthal,2021-09-24T00:00:00+02:00,199
Feldkirchen,2021-09-24T00:00:00+02:00,309
Garching b. München,2021-09-24T00:00:00+02:00,994
Gräfelfing,2021-09-24T00:00:00+02:00,614
Grasbrunn,2021-09-24T00:00:00+02:00,234
Grünwald,2021-09-24T00:00:00+02:00,543
Haar,2021-09-24T00:00:00+02:00,1627
Hohenbrunn,2021-09-24T00:00:00+02:00,284
Höhenkirchen-Siegertsbrunn,2021-09-24T00:00:00+02:00,457
Ismaning,2021-09-24T00:00:00+02:00,762
Kirchheim b. München,2021-09-24T00:00:00+02:00,483
Neubiberg,2021-09-24T00:00:00+02:00,614
Neuried,2021-09-24T00:00:00+02:00,358
Oberhaching,2021-09-24T00:00:00+02:00,697
Oberschleißheim,2021-09-24T00:00:00+02:00,630
Ottobrunn,2021-09-24T00:00:00+02:00,1205
Planegg,2021-09-24T00:00:00+02:00,494
Pullach im Isartal,2021-09-24T00:00:00+02:00,523
Putzbrunn,2021-09-24T00:00:00+02:00,316
Sauerlach,2021-09-24T00:00:00+02:00,293
Schäftlarn,2021-09-24T00:00:00+02:00,212
Straßlach-Dingharting,2021-09-24T00:00:00+02:00,115
Taufkirchen,2021-09-24T00:00:00+02:00,1034
Unterföhring,2021-09-24T00:00:00+02:00,547
Unterhaching,2021-09-24T00:00:00+02:00,1103
Unterschleißheim,2021-09-24T00:00:00+02:00,1637
