Kommune,Timestamp,Confirmed
Aschheim,2020-12-12T14:45:00+01:00,225
Aying,2020-12-12T14:45:00+01:00,95
Baierbrunn,2020-12-12T14:45:00+01:00,59
Brunnthal,2020-12-12T14:45:00+01:00,65
Feldkirchen,2020-12-12T14:45:00+01:00,108
Garching b. München,2020-12-12T14:45:00+01:00,354
Gräfelfing,2020-12-12T14:45:00+01:00,266
Grasbrunn,2020-12-12T14:45:00+01:00,108
Grünwald,2020-12-12T14:45:00+01:00,247
Haar,2020-12-12T14:45:00+01:00,659
Hohenbrunn,2020-12-12T14:45:00+01:00,123
Höhenkirchen-Siegertsbrunn,2020-12-12T14:45:00+01:00,180
Ismaning,2020-12-12T14:45:00+01:00,388
Kirchheim b. München,2020-12-12T14:45:00+01:00,201
Neubiberg,2020-12-12T14:45:00+01:00,232
Neuried,2020-12-12T14:45:00+01:00,155
Oberhaching,2020-12-12T14:45:00+01:00,295
Oberschleißheim,2020-12-12T14:45:00+01:00,248
Ottobrunn,2020-12-12T14:45:00+01:00,457
Planegg,2020-12-12T14:45:00+01:00,225
Pullach im Isartal,2020-12-12T14:45:00+01:00,182
Putzbrunn,2020-12-12T14:45:00+01:00,100
Sauerlach,2020-12-12T14:45:00+01:00,106
Schäftlarn,2020-12-12T14:45:00+01:00,63
Straßlach-Dingharting,2020-12-12T14:45:00+01:00,30
Taufkirchen,2020-12-12T14:45:00+01:00,406
Unterföhring,2020-12-12T14:45:00+01:00,194
Unterhaching,2020-12-12T14:45:00+01:00,564
Unterschleißheim,2020-12-12T14:45:00+01:00,615
