Kommune,Timestamp,Confirmed
Aschheim,2022-03-07T00:00:00+01:00,2170
Aying,2022-03-07T00:00:00+01:00,1296
Baierbrunn,2022-03-07T00:00:00+01:00,617
Brunnthal,2022-03-07T00:00:00+01:00,1067
Feldkirchen,2022-03-07T00:00:00+01:00,1702
Garching b. München,2022-03-07T00:00:00+01:00,3769
Gräfelfing,2022-03-07T00:00:00+01:00,2956
Grasbrunn,2022-03-07T00:00:00+01:00,1291
Grünwald,2022-03-07T00:00:00+01:00,2160
Haar,2022-03-07T00:00:00+01:00,5313
Hohenbrunn,2022-03-07T00:00:00+01:00,1646
Höhenkirchen-Siegertsbrunn,2022-03-07T00:00:00+01:00,2315
Ismaning,2022-03-07T00:00:00+01:00,3435
Kirchheim b. München,2022-03-07T00:00:00+01:00,2407
Neubiberg,2022-03-07T00:00:00+01:00,2650
Neuried,2022-03-07T00:00:00+01:00,1679
Oberhaching,2022-03-07T00:00:00+01:00,2771
Oberschleißheim,2022-03-07T00:00:00+01:00,2393
Ottobrunn,2022-03-07T00:00:00+01:00,4526
Planegg,2022-03-07T00:00:00+01:00,2148
Pullach im Isartal,2022-03-07T00:00:00+01:00,1828
Putzbrunn,2022-03-07T00:00:00+01:00,1387
Sauerlach,2022-03-07T00:00:00+01:00,1710
Schäftlarn,2022-03-07T00:00:00+01:00,1093
Straßlach-Dingharting,2022-03-07T00:00:00+01:00,613
Taufkirchen,2022-03-07T00:00:00+01:00,3955
Unterföhring,2022-03-07T00:00:00+01:00,2281
Unterhaching,2022-03-07T00:00:00+01:00,4949
Unterschleißheim,2022-03-07T00:00:00+01:00,6328
