Kommune,Timestamp,Confirmed
Aschheim,2021-08-23T00:00:00+02:00,464
Aying,2021-08-23T00:00:00+02:00,198
Baierbrunn,2021-08-23T00:00:00+02:00,126
Brunnthal,2021-08-23T00:00:00+02:00,190
Feldkirchen,2021-08-23T00:00:00+02:00,264
Garching b. München,2021-08-23T00:00:00+02:00,884
Gräfelfing,2021-08-23T00:00:00+02:00,570
Grasbrunn,2021-08-23T00:00:00+02:00,218
Grünwald,2021-08-23T00:00:00+02:00,514
Haar,2021-08-23T00:00:00+02:00,1503
Hohenbrunn,2021-08-23T00:00:00+02:00,261
Höhenkirchen-Siegertsbrunn,2021-08-23T00:00:00+02:00,432
Ismaning,2021-08-23T00:00:00+02:00,703
Kirchheim b. München,2021-08-23T00:00:00+02:00,445
Neubiberg,2021-08-23T00:00:00+02:00,578
Neuried,2021-08-23T00:00:00+02:00,336
Oberhaching,2021-08-23T00:00:00+02:00,653
Oberschleißheim,2021-08-23T00:00:00+02:00,582
Ottobrunn,2021-08-23T00:00:00+02:00,1070
Planegg,2021-08-23T00:00:00+02:00,459
Pullach im Isartal,2021-08-23T00:00:00+02:00,503
Putzbrunn,2021-08-23T00:00:00+02:00,299
Sauerlach,2021-08-23T00:00:00+02:00,264
Schäftlarn,2021-08-23T00:00:00+02:00,201
Straßlach-Dingharting,2021-08-23T00:00:00+02:00,112
Taufkirchen,2021-08-23T00:00:00+02:00,930
Unterföhring,2021-08-23T00:00:00+02:00,516
Unterhaching,2021-08-23T00:00:00+02:00,1030
Unterschleißheim,2021-08-23T00:00:00+02:00,1476
