Kommune,Timestamp,Confirmed
Aschheim,2021-09-29T00:00:00+02:00,522
Aying,2021-09-29T00:00:00+02:00,225
Baierbrunn,2021-09-29T00:00:00+02:00,137
Brunnthal,2021-09-29T00:00:00+02:00,202
Feldkirchen,2021-09-29T00:00:00+02:00,319
Garching b. München,2021-09-29T00:00:00+02:00,1011
Gräfelfing,2021-09-29T00:00:00+02:00,633
Grasbrunn,2021-09-29T00:00:00+02:00,240
Grünwald,2021-09-29T00:00:00+02:00,545
Haar,2021-09-29T00:00:00+02:00,1649
Hohenbrunn,2021-09-29T00:00:00+02:00,289
Höhenkirchen-Siegertsbrunn,2021-09-29T00:00:00+02:00,467
Ismaning,2021-09-29T00:00:00+02:00,768
Kirchheim b. München,2021-09-29T00:00:00+02:00,490
Neubiberg,2021-09-29T00:00:00+02:00,626
Neuried,2021-09-29T00:00:00+02:00,364
Oberhaching,2021-09-29T00:00:00+02:00,703
Oberschleißheim,2021-09-29T00:00:00+02:00,637
Ottobrunn,2021-09-29T00:00:00+02:00,1240
Planegg,2021-09-29T00:00:00+02:00,499
Pullach im Isartal,2021-09-29T00:00:00+02:00,525
Putzbrunn,2021-09-29T00:00:00+02:00,323
Sauerlach,2021-09-29T00:00:00+02:00,298
Schäftlarn,2021-09-29T00:00:00+02:00,214
Straßlach-Dingharting,2021-09-29T00:00:00+02:00,115
Taufkirchen,2021-09-29T00:00:00+02:00,1035
Unterföhring,2021-09-29T00:00:00+02:00,548
Unterhaching,2021-09-29T00:00:00+02:00,1115
Unterschleißheim,2021-09-29T00:00:00+02:00,1655
