Kommune,Timestamp,Confirmed
Aschheim,2021-11-22T00:00:00+01:00,705
Aying,2021-11-22T00:00:00+01:00,356
Baierbrunn,2021-11-22T00:00:00+01:00,197
Brunnthal,2021-11-22T00:00:00+01:00,311
Feldkirchen,2021-11-22T00:00:00+01:00,466
Garching b. München,2021-11-22T00:00:00+01:00,1307
Gräfelfing,2021-11-22T00:00:00+01:00,906
Grasbrunn,2021-11-22T00:00:00+01:00,359
Grünwald,2021-11-22T00:00:00+01:00,721
Haar,2021-11-22T00:00:00+01:00,2022
Hohenbrunn,2021-11-22T00:00:00+01:00,450
Höhenkirchen-Siegertsbrunn,2021-11-22T00:00:00+01:00,692
Ismaning,2021-11-22T00:00:00+01:00,1027
Kirchheim b. München,2021-11-22T00:00:00+01:00,685
Neubiberg,2021-11-22T00:00:00+01:00,887
Neuried,2021-11-22T00:00:00+01:00,493
Oberhaching,2021-11-22T00:00:00+01:00,899
Oberschleißheim,2021-11-22T00:00:00+01:00,856
Ottobrunn,2021-11-22T00:00:00+01:00,1618
Planegg,2021-11-22T00:00:00+01:00,671
Pullach im Isartal,2021-11-22T00:00:00+01:00,645
Putzbrunn,2021-11-22T00:00:00+01:00,440
Sauerlach,2021-11-22T00:00:00+01:00,524
Schäftlarn,2021-11-22T00:00:00+01:00,318
Straßlach-Dingharting,2021-11-22T00:00:00+01:00,194
Taufkirchen,2021-11-22T00:00:00+01:00,1315
Unterföhring,2021-11-22T00:00:00+01:00,664
Unterhaching,2021-11-22T00:00:00+01:00,1565
Unterschleißheim,2021-11-22T00:00:00+01:00,2134
