Kommune,Timestamp,Confirmed
Aschheim,2020-11-17T14:30:00+01:00,128
Aying,2020-11-17T14:30:00+01:00,71
Baierbrunn,2020-11-17T14:30:00+01:00,49
Brunnthal,2020-11-17T14:30:00+01:00,50
Feldkirchen,2020-11-17T14:30:00+01:00,75
Garching b. München,2020-11-17T14:30:00+01:00,253
Gräfelfing,2020-11-17T14:30:00+01:00,173
Grasbrunn,2020-11-17T14:30:00+01:00,69
Grünwald,2020-11-17T14:30:00+01:00,199
Haar,2020-11-17T14:30:00+01:00,440
Hohenbrunn,2020-11-17T14:30:00+01:00,99
Höhenkirchen-Siegertsbrunn,2020-11-17T14:30:00+01:00,136
Ismaning,2020-11-17T14:30:00+01:00,259
Kirchheim b. München,2020-11-17T14:30:00+01:00,150
Neubiberg,2020-11-17T14:30:00+01:00,172
Neuried,2020-11-17T14:30:00+01:00,113
Oberhaching,2020-11-17T14:30:00+01:00,228
Oberschleißheim,2020-11-17T14:30:00+01:00,169
Ottobrunn,2020-11-17T14:30:00+01:00,327
Planegg,2020-11-17T14:30:00+01:00,172
Pullach im Isartal,2020-11-17T14:30:00+01:00,133
Putzbrunn,2020-11-17T14:30:00+01:00,68
Sauerlach,2020-11-17T14:30:00+01:00,70
Schäftlarn,2020-11-17T14:30:00+01:00,44
Straßlach-Dingharting,2020-11-17T14:30:00+01:00,21
Taufkirchen,2020-11-17T14:30:00+01:00,257
Unterföhring,2020-11-17T14:30:00+01:00,135
Unterhaching,2020-11-17T14:30:00+01:00,411
Unterschleißheim,2020-11-17T14:30:00+01:00,438
