Kommune,Timestamp,Confirmed
Aschheim,2022-02-11T00:00:00+01:00,1780
Aying,2022-02-11T00:00:00+01:00,1034
Baierbrunn,2022-02-11T00:00:00+01:00,461
Brunnthal,2022-02-11T00:00:00+01:00,838
Feldkirchen,2022-02-11T00:00:00+01:00,1317
Garching b. München,2022-02-11T00:00:00+01:00,3065
Gräfelfing,2022-02-11T00:00:00+01:00,2415
Grasbrunn,2022-02-11T00:00:00+01:00,970
Grünwald,2022-02-11T00:00:00+01:00,1792
Haar,2022-02-11T00:00:00+01:00,4275
Hohenbrunn,2022-02-11T00:00:00+01:00,1364
Höhenkirchen-Siegertsbrunn,2022-02-11T00:00:00+01:00,1826
Ismaning,2022-02-11T00:00:00+01:00,2671
Kirchheim b. München,2022-02-11T00:00:00+01:00,1844
Neubiberg,2022-02-11T00:00:00+01:00,2158
Neuried,2022-02-11T00:00:00+01:00,1333
Oberhaching,2022-02-11T00:00:00+01:00,2084
Oberschleißheim,2022-02-11T00:00:00+01:00,1897
Ottobrunn,2022-02-11T00:00:00+01:00,3749
Planegg,2022-02-11T00:00:00+01:00,1644
Pullach im Isartal,2022-02-11T00:00:00+01:00,1413
Putzbrunn,2022-02-11T00:00:00+01:00,1088
Sauerlach,2022-02-11T00:00:00+01:00,1319
Schäftlarn,2022-02-11T00:00:00+01:00,880
Straßlach-Dingharting,2022-02-11T00:00:00+01:00,465
Taufkirchen,2022-02-11T00:00:00+01:00,3233
Unterföhring,2022-02-11T00:00:00+01:00,1796
Unterhaching,2022-02-11T00:00:00+01:00,4014
Unterschleißheim,2022-02-11T00:00:00+01:00,5102
