Kommune,Timestamp,Confirmed
Aschheim,2022-02-22T00:00:00+01:00,1977
Aying,2022-02-22T00:00:00+01:00,1205
Baierbrunn,2022-02-22T00:00:00+01:00,517
Brunnthal,2022-02-22T00:00:00+01:00,959
Feldkirchen,2022-02-22T00:00:00+01:00,1510
Garching b. München,2022-02-22T00:00:00+01:00,3393
Gräfelfing,2022-02-22T00:00:00+01:00,2643
Grasbrunn,2022-02-22T00:00:00+01:00,1140
Grünwald,2022-02-22T00:00:00+01:00,1981
Haar,2022-02-22T00:00:00+01:00,4745
Hohenbrunn,2022-02-22T00:00:00+01:00,1502
Höhenkirchen-Siegertsbrunn,2022-02-22T00:00:00+01:00,2064
Ismaning,2022-02-22T00:00:00+01:00,3012
Kirchheim b. München,2022-02-22T00:00:00+01:00,2085
Neubiberg,2022-02-22T00:00:00+01:00,2403
Neuried,2022-02-22T00:00:00+01:00,1524
Oberhaching,2022-02-22T00:00:00+01:00,2407
Oberschleißheim,2022-02-22T00:00:00+01:00,2144
Ottobrunn,2022-02-22T00:00:00+01:00,4099
Planegg,2022-02-22T00:00:00+01:00,1927
Pullach im Isartal,2022-02-22T00:00:00+01:00,1574
Putzbrunn,2022-02-22T00:00:00+01:00,1230
Sauerlach,2022-02-22T00:00:00+01:00,1518
Schäftlarn,2022-02-22T00:00:00+01:00,967
Straßlach-Dingharting,2022-02-22T00:00:00+01:00,532
Taufkirchen,2022-02-22T00:00:00+01:00,3581
Unterföhring,2022-02-22T00:00:00+01:00,2036
Unterhaching,2022-02-22T00:00:00+01:00,4482
Unterschleißheim,2022-02-22T00:00:00+01:00,5717
