Kommune,Timestamp,Confirmed
Aschheim,2021-12-22T00:00:00+01:00,855
Aying,2021-12-22T00:00:00+01:00,442
Baierbrunn,2021-12-22T00:00:00+01:00,250
Brunnthal,2021-12-22T00:00:00+01:00,394
Feldkirchen,2021-12-22T00:00:00+01:00,572
Garching b. München,2021-12-22T00:00:00+01:00,1581
Gräfelfing,2021-12-22T00:00:00+01:00,1097
Grasbrunn,2021-12-22T00:00:00+01:00,405
Grünwald,2021-12-22T00:00:00+01:00,898
Haar,2021-12-22T00:00:00+01:00,2296
Hohenbrunn,2021-12-22T00:00:00+01:00,557
Höhenkirchen-Siegertsbrunn,2021-12-22T00:00:00+01:00,894
Ismaning,2021-12-22T00:00:00+01:00,1313
Kirchheim b. München,2021-12-22T00:00:00+01:00,859
Neubiberg,2021-12-22T00:00:00+01:00,1038
Neuried,2021-12-22T00:00:00+01:00,603
Oberhaching,2021-12-22T00:00:00+01:00,1060
Oberschleißheim,2021-12-22T00:00:00+01:00,1023
Ottobrunn,2021-12-22T00:00:00+01:00,1897
Planegg,2021-12-22T00:00:00+01:00,802
Pullach im Isartal,2021-12-22T00:00:00+01:00,737
Putzbrunn,2021-12-22T00:00:00+01:00,523
Sauerlach,2021-12-22T00:00:00+01:00,628
Schäftlarn,2021-12-22T00:00:00+01:00,434
Straßlach-Dingharting,2021-12-22T00:00:00+01:00,227
Taufkirchen,2021-12-22T00:00:00+01:00,1582
Unterföhring,2021-12-22T00:00:00+01:00,771
Unterhaching,2021-12-22T00:00:00+01:00,1849
Unterschleißheim,2021-12-22T00:00:00+01:00,2567
