Kommune,Timestamp,Confirmed
Aschheim,2020-08-31T14:30:00+02:00,44
Aying,2020-08-31T14:30:00+02:00,31
Baierbrunn,2020-08-31T14:30:00+02:00,14
Brunnthal,2020-08-31T14:30:00+02:00,14
Feldkirchen,2020-08-31T14:30:00+02:00,16
Garching b. München,2020-08-31T14:30:00+02:00,94
Gräfelfing,2020-08-31T14:30:00+02:00,61
Grasbrunn,2020-08-31T14:30:00+02:00,23
Grünwald,2020-08-31T14:30:00+02:00,63
Haar,2020-08-31T14:30:00+02:00,109
Hohenbrunn,2020-08-31T14:30:00+02:00,32
Höhenkirchen-Siegertsbrunn,2020-08-31T14:30:00+02:00,36
Ismaning,2020-08-31T14:30:00+02:00,99
Kirchheim b. München,2020-08-31T14:30:00+02:00,56
Neubiberg,2020-08-31T14:30:00+02:00,58
Neuried,2020-08-31T14:30:00+02:00,36
Oberhaching,2020-08-31T14:30:00+02:00,85
Oberschleißheim,2020-08-31T14:30:00+02:00,53
Ottobrunn,2020-08-31T14:30:00+02:00,87
Planegg,2020-08-31T14:30:00+02:00,95
Pullach im Isartal,2020-08-31T14:30:00+02:00,39
Putzbrunn,2020-08-31T14:30:00+02:00,17
Sauerlach,2020-08-31T14:30:00+02:00,24
Schäftlarn,2020-08-31T14:30:00+02:00,22
Straßlach-Dingharting,2020-08-31T14:30:00+02:00,11
Taufkirchen,2020-08-31T14:30:00+02:00,83
Unterföhring,2020-08-31T14:30:00+02:00,47
Unterhaching,2020-08-31T14:30:00+02:00,186
Unterschleißheim,2020-08-31T14:30:00+02:00,172
