Kommune,Timestamp,Confirmed
Aschheim,2021-10-18T00:00:00+02:00,553
Aying,2021-10-18T00:00:00+02:00,251
Baierbrunn,2021-10-18T00:00:00+02:00,140
Brunnthal,2021-10-18T00:00:00+02:00,211
Feldkirchen,2021-10-18T00:00:00+02:00,336
Garching b. München,2021-10-18T00:00:00+02:00,1053
Gräfelfing,2021-10-18T00:00:00+02:00,664
Grasbrunn,2021-10-18T00:00:00+02:00,253
Grünwald,2021-10-18T00:00:00+02:00,564
Haar,2021-10-18T00:00:00+02:00,1712
Hohenbrunn,2021-10-18T00:00:00+02:00,310
Höhenkirchen-Siegertsbrunn,2021-10-18T00:00:00+02:00,493
Ismaning,2021-10-18T00:00:00+02:00,799
Kirchheim b. München,2021-10-18T00:00:00+02:00,506
Neubiberg,2021-10-18T00:00:00+02:00,675
Neuried,2021-10-18T00:00:00+02:00,387
Oberhaching,2021-10-18T00:00:00+02:00,715
Oberschleißheim,2021-10-18T00:00:00+02:00,676
Ottobrunn,2021-10-18T00:00:00+02:00,1288
Planegg,2021-10-18T00:00:00+02:00,522
Pullach im Isartal,2021-10-18T00:00:00+02:00,542
Putzbrunn,2021-10-18T00:00:00+02:00,339
Sauerlach,2021-10-18T00:00:00+02:00,318
Schäftlarn,2021-10-18T00:00:00+02:00,218
Straßlach-Dingharting,2021-10-18T00:00:00+02:00,120
Taufkirchen,2021-10-18T00:00:00+02:00,1061
Unterföhring,2021-10-18T00:00:00+02:00,559
Unterhaching,2021-10-18T00:00:00+02:00,1142
Unterschleißheim,2021-10-18T00:00:00+02:00,1708
