Kommune,Timestamp,Confirmed
Aschheim,2020-12-16T14:00:00+01:00,249
Aying,2020-12-16T14:00:00+01:00,103
Baierbrunn,2020-12-16T14:00:00+01:00,60
Brunnthal,2020-12-16T14:00:00+01:00,68
Feldkirchen,2020-12-16T14:00:00+01:00,110
Garching b. München,2020-12-16T14:00:00+01:00,372
Gräfelfing,2020-12-16T14:00:00+01:00,284
Grasbrunn,2020-12-16T14:00:00+01:00,111
Grünwald,2020-12-16T14:00:00+01:00,260
Haar,2020-12-16T14:00:00+01:00,689
Hohenbrunn,2020-12-16T14:00:00+01:00,128
Höhenkirchen-Siegertsbrunn,2020-12-16T14:00:00+01:00,186
Ismaning,2020-12-16T14:00:00+01:00,399
Kirchheim b. München,2020-12-16T14:00:00+01:00,210
Neubiberg,2020-12-16T14:00:00+01:00,243
Neuried,2020-12-16T14:00:00+01:00,164
Oberhaching,2020-12-16T14:00:00+01:00,304
Oberschleißheim,2020-12-16T14:00:00+01:00,256
Ottobrunn,2020-12-16T14:00:00+01:00,469
Planegg,2020-12-16T14:00:00+01:00,238
Pullach im Isartal,2020-12-16T14:00:00+01:00,192
Putzbrunn,2020-12-16T14:00:00+01:00,105
Sauerlach,2020-12-16T14:00:00+01:00,111
Schäftlarn,2020-12-16T14:00:00+01:00,71
Straßlach-Dingharting,2020-12-16T14:00:00+01:00,32
Taufkirchen,2020-12-16T14:00:00+01:00,422
Unterföhring,2020-12-16T14:00:00+01:00,209
Unterhaching,2020-12-16T14:00:00+01:00,579
Unterschleißheim,2020-12-16T14:00:00+01:00,636
