Kommune,Timestamp,Confirmed
Aschheim,2021-01-07T17:00:00+01:00,308
Aying,2021-01-07T17:00:00+01:00,138
Baierbrunn,2021-01-07T17:00:00+01:00,83
Brunnthal,2021-01-07T17:00:00+01:00,84
Feldkirchen,2021-01-07T17:00:00+01:00,138
Garching b. München,2021-01-07T17:00:00+01:00,548
Gräfelfing,2021-01-07T17:00:00+01:00,348
Grasbrunn,2021-01-07T17:00:00+01:00,137
Grünwald,2021-01-07T17:00:00+01:00,316
Haar,2021-01-07T17:00:00+01:00,891
Hohenbrunn,2021-01-07T17:00:00+01:00,159
Höhenkirchen-Siegertsbrunn,2021-01-07T17:00:00+01:00,235
Ismaning,2021-01-07T17:00:00+01:00,465
Kirchheim b. München,2021-01-07T17:00:00+01:00,244
Neubiberg,2021-01-07T17:00:00+01:00,374
Neuried,2021-01-07T17:00:00+01:00,181
Oberhaching,2021-01-07T17:00:00+01:00,447
Oberschleißheim,2021-01-07T17:00:00+01:00,336
Ottobrunn,2021-01-07T17:00:00+01:00,597
Planegg,2021-01-07T17:00:00+01:00,291
Pullach im Isartal,2021-01-07T17:00:00+01:00,296
Putzbrunn,2021-01-07T17:00:00+01:00,146
Sauerlach,2021-01-07T17:00:00+01:00,145
Schäftlarn,2021-01-07T17:00:00+01:00,109
Straßlach-Dingharting,2021-01-07T17:00:00+01:00,55
Taufkirchen,2021-01-07T17:00:00+01:00,533
Unterföhring,2021-01-07T17:00:00+01:00,252
Unterhaching,2021-01-07T17:00:00+01:00,685
Unterschleißheim,2021-01-07T17:00:00+01:00,831
