Kommune,Timestamp,Confirmed
Aschheim,2021-11-09T00:00:00+01:00,610
Aying,2021-11-09T00:00:00+01:00,308
Baierbrunn,2021-11-09T00:00:00+01:00,154
Brunnthal,2021-11-09T00:00:00+01:00,250
Feldkirchen,2021-11-09T00:00:00+01:00,397
Garching b. München,2021-11-09T00:00:00+01:00,1150
Gräfelfing,2021-11-09T00:00:00+01:00,772
Grasbrunn,2021-11-09T00:00:00+01:00,301
Grünwald,2021-11-09T00:00:00+01:00,625
Haar,2021-11-09T00:00:00+01:00,1843
Hohenbrunn,2021-11-09T00:00:00+01:00,389
Höhenkirchen-Siegertsbrunn,2021-11-09T00:00:00+01:00,552
Ismaning,2021-11-09T00:00:00+01:00,887
Kirchheim b. München,2021-11-09T00:00:00+01:00,573
Neubiberg,2021-11-09T00:00:00+01:00,775
Neuried,2021-11-09T00:00:00+01:00,437
Oberhaching,2021-11-09T00:00:00+01:00,782
Oberschleißheim,2021-11-09T00:00:00+01:00,770
Ottobrunn,2021-11-09T00:00:00+01:00,1452
Planegg,2021-11-09T00:00:00+01:00,592
Pullach im Isartal,2021-11-09T00:00:00+01:00,599
Putzbrunn,2021-11-09T00:00:00+01:00,378
Sauerlach,2021-11-09T00:00:00+01:00,413
Schäftlarn,2021-11-09T00:00:00+01:00,271
Straßlach-Dingharting,2021-11-09T00:00:00+01:00,161
Taufkirchen,2021-11-09T00:00:00+01:00,1184
Unterföhring,2021-11-09T00:00:00+01:00,596
Unterhaching,2021-11-09T00:00:00+01:00,1318
Unterschleißheim,2021-11-09T00:00:00+01:00,1902
