Kommune,Timestamp,Confirmed
Aschheim,2021-05-11T14:00:00+02:00,438
Aying,2021-05-11T14:00:00+02:00,191
Baierbrunn,2021-05-11T14:00:00+02:00,124
Brunnthal,2021-05-11T14:00:00+02:00,171
Feldkirchen,2021-05-11T14:00:00+02:00,242
Garching b. München,2021-05-11T14:00:00+02:00,820
Gräfelfing,2021-05-11T14:00:00+02:00,539
Grasbrunn,2021-05-11T14:00:00+02:00,207
Grünwald,2021-05-11T14:00:00+02:00,495
Haar,2021-05-11T14:00:00+02:00,1416
Hohenbrunn,2021-05-11T14:00:00+02:00,250
Höhenkirchen-Siegertsbrunn,2021-05-11T14:00:00+02:00,397
Ismaning,2021-05-11T14:00:00+02:00,662
Kirchheim b. München,2021-05-11T14:00:00+02:00,422
Neubiberg,2021-05-11T14:00:00+02:00,548
Neuried,2021-05-11T14:00:00+02:00,306
Oberhaching,2021-05-11T14:00:00+02:00,616
Oberschleißheim,2021-05-11T14:00:00+02:00,533
Ottobrunn,2021-05-11T14:00:00+02:00,971
Planegg,2021-05-11T14:00:00+02:00,438
Pullach im Isartal,2021-05-11T14:00:00+02:00,472
Putzbrunn,2021-05-11T14:00:00+02:00,286
Sauerlach,2021-05-11T14:00:00+02:00,244
Schäftlarn,2021-05-11T14:00:00+02:00,183
Straßlach-Dingharting,2021-05-11T14:00:00+02:00,104
Taufkirchen,2021-05-11T14:00:00+02:00,864
Unterföhring,2021-05-11T14:00:00+02:00,473
Unterhaching,2021-05-11T14:00:00+02:00,958
Unterschleißheim,2021-05-11T14:00:00+02:00,1360
