Kommune,Timestamp,Confirmed
Aschheim,2021-08-26T00:00:00+02:00,467
Aying,2021-08-26T00:00:00+02:00,199
Baierbrunn,2021-08-26T00:00:00+02:00,126
Brunnthal,2021-08-26T00:00:00+02:00,190
Feldkirchen,2021-08-26T00:00:00+02:00,270
Garching b. München,2021-08-26T00:00:00+02:00,892
Gräfelfing,2021-08-26T00:00:00+02:00,576
Grasbrunn,2021-08-26T00:00:00+02:00,218
Grünwald,2021-08-26T00:00:00+02:00,516
Haar,2021-08-26T00:00:00+02:00,1522
Hohenbrunn,2021-08-26T00:00:00+02:00,263
Höhenkirchen-Siegertsbrunn,2021-08-26T00:00:00+02:00,432
Ismaning,2021-08-26T00:00:00+02:00,705
Kirchheim b. München,2021-08-26T00:00:00+02:00,450
Neubiberg,2021-08-26T00:00:00+02:00,585
Neuried,2021-08-26T00:00:00+02:00,339
Oberhaching,2021-08-26T00:00:00+02:00,658
Oberschleißheim,2021-08-26T00:00:00+02:00,583
Ottobrunn,2021-08-26T00:00:00+02:00,1082
Planegg,2021-08-26T00:00:00+02:00,463
Pullach im Isartal,2021-08-26T00:00:00+02:00,505
Putzbrunn,2021-08-26T00:00:00+02:00,299
Sauerlach,2021-08-26T00:00:00+02:00,270
Schäftlarn,2021-08-26T00:00:00+02:00,202
Straßlach-Dingharting,2021-08-26T00:00:00+02:00,114
Taufkirchen,2021-08-26T00:00:00+02:00,945
Unterföhring,2021-08-26T00:00:00+02:00,520
Unterhaching,2021-08-26T00:00:00+02:00,1038
Unterschleißheim,2021-08-26T00:00:00+02:00,1484
