Kommune,Timestamp,Confirmed
Aschheim,2020-10-30T14:00:00+01:00,79
Aying,2020-10-30T14:00:00+01:00,54
Baierbrunn,2020-10-30T14:00:00+01:00,45
Brunnthal,2020-10-30T14:00:00+01:00,27
Feldkirchen,2020-10-30T14:00:00+01:00,38
Garching b. München,2020-10-30T14:00:00+01:00,159
Gräfelfing,2020-10-30T14:00:00+01:00,100
Grasbrunn,2020-10-30T14:00:00+01:00,46
Grünwald,2020-10-30T14:00:00+01:00,136
Haar,2020-10-30T14:00:00+01:00,289
Hohenbrunn,2020-10-30T14:00:00+01:00,55
Höhenkirchen-Siegertsbrunn,2020-10-30T14:00:00+01:00,71
Ismaning,2020-10-30T14:00:00+01:00,166
Kirchheim b. München,2020-10-30T14:00:00+01:00,99
Neubiberg,2020-10-30T14:00:00+01:00,110
Neuried,2020-10-30T14:00:00+01:00,64
Oberhaching,2020-10-30T14:00:00+01:00,152
Oberschleißheim,2020-10-30T14:00:00+01:00,109
Ottobrunn,2020-10-30T14:00:00+01:00,196
Planegg,2020-10-30T14:00:00+01:00,135
Pullach im Isartal,2020-10-30T14:00:00+01:00,82
Putzbrunn,2020-10-30T14:00:00+01:00,43
Sauerlach,2020-10-30T14:00:00+01:00,51
Schäftlarn,2020-10-30T14:00:00+01:00,34
Straßlach-Dingharting,2020-10-30T14:00:00+01:00,19
Taufkirchen,2020-10-30T14:00:00+01:00,175
Unterföhring,2020-10-30T14:00:00+01:00,83
Unterhaching,2020-10-30T14:00:00+01:00,303
Unterschleißheim,2020-10-30T14:00:00+01:00,261
