Kommune,Timestamp,Confirmed
Aschheim,2020-11-14T14:00:00+01:00,117
Aying,2020-11-14T14:00:00+01:00,69
Baierbrunn,2020-11-14T14:00:00+01:00,49
Brunnthal,2020-11-14T14:00:00+01:00,47
Feldkirchen,2020-11-14T14:00:00+01:00,65
Garching b. München,2020-11-14T14:00:00+01:00,241
Gräfelfing,2020-11-14T14:00:00+01:00,162
Grasbrunn,2020-11-14T14:00:00+01:00,63
Grünwald,2020-11-14T14:00:00+01:00,193
Haar,2020-11-14T14:00:00+01:00,403
Hohenbrunn,2020-11-14T14:00:00+01:00,91
Höhenkirchen-Siegertsbrunn,2020-11-14T14:00:00+01:00,123
Ismaning,2020-11-14T14:00:00+01:00,240
Kirchheim b. München,2020-11-14T14:00:00+01:00,133
Neubiberg,2020-11-14T14:00:00+01:00,165
Neuried,2020-11-14T14:00:00+01:00,102
Oberhaching,2020-11-14T14:00:00+01:00,212
Oberschleißheim,2020-11-14T14:00:00+01:00,159
Ottobrunn,2020-11-14T14:00:00+01:00,298
Planegg,2020-11-14T14:00:00+01:00,169
Pullach im Isartal,2020-11-14T14:00:00+01:00,130
Putzbrunn,2020-11-14T14:00:00+01:00,62
Sauerlach,2020-11-14T14:00:00+01:00,65
Schäftlarn,2020-11-14T14:00:00+01:00,43
Straßlach-Dingharting,2020-11-14T14:00:00+01:00,20
Taufkirchen,2020-11-14T14:00:00+01:00,240
Unterföhring,2020-11-14T14:00:00+01:00,124
Unterhaching,2020-11-14T14:00:00+01:00,401
Unterschleißheim,2020-11-14T14:00:00+01:00,430
