Kommune,Timestamp,Confirmed
Aschheim,2021-03-09T14:00:00+01:00,360
Aying,2021-03-09T14:00:00+01:00,162
Baierbrunn,2021-03-09T14:00:00+01:00,102
Brunnthal,2021-03-09T14:00:00+01:00,140
Feldkirchen,2021-03-09T14:00:00+01:00,183
Garching,2021-03-09T14:00:00+01:00,609
Gräfelfing,2021-03-09T14:00:00+01:00,418
Grasbrunn,2021-03-09T14:00:00+01:00,163
Grünwald,2021-03-09T14:00:00+01:00,418
Haar,2021-03-09T14:00:00+01:00,1085
Hohenbrunn,2021-03-09T14:00:00+01:00,188
Höhenkirchen-Siegertsbrunn,2021-03-09T14:00:00+01:00,328
Ismaning,2021-03-09T14:00:00+01:00,530
Kirchheim,2021-03-09T14:00:00+01:00,293
Neubiberg,2021-03-09T14:00:00+01:00,454
Neuried,2021-03-09T14:00:00+01:00,231
Oberhaching,2021-03-09T14:00:00+01:00,512
Oberschleißheim,2021-03-09T14:00:00+01:00,402
Ottobrunn,2021-03-09T14:00:00+01:00,737
Planegg,2021-03-09T14:00:00+01:00,350
Pullach,2021-03-09T14:00:00+01:00,379
Putzbrunn,2021-03-09T14:00:00+01:00,199
Sauerlach,2021-03-09T14:00:00+01:00,197
Schäftlarn,2021-03-09T14:00:00+01:00,128
Straßlach-Dingharting,2021-03-09T14:00:00+01:00,75
Taufkirchen,2021-03-09T14:00:00+01:00,613
Unterföhring,2021-03-09T14:00:00+01:00,376
Unterhaching,2021-03-09T14:00:00+01:00,779
Unterschleißheim,2021-03-09T14:00:00+01:00,991
