Kommune,Timestamp,Confirmed
Aschheim,2021-12-30T00:00:00+01:00,880
Aying,2021-12-30T00:00:00+01:00,454
Baierbrunn,2021-12-30T00:00:00+01:00,252
Brunnthal,2021-12-30T00:00:00+01:00,414
Feldkirchen,2021-12-30T00:00:00+01:00,585
Garching b. München,2021-12-30T00:00:00+01:00,1615
Gräfelfing,2021-12-30T00:00:00+01:00,1120
Grasbrunn,2021-12-30T00:00:00+01:00,415
Grünwald,2021-12-30T00:00:00+01:00,939
Haar,2021-12-30T00:00:00+01:00,2335
Hohenbrunn,2021-12-30T00:00:00+01:00,574
Höhenkirchen-Siegertsbrunn,2021-12-30T00:00:00+01:00,911
Ismaning,2021-12-30T00:00:00+01:00,1351
Kirchheim b. München,2021-12-30T00:00:00+01:00,884
Neubiberg,2021-12-30T00:00:00+01:00,1075
Neuried,2021-12-30T00:00:00+01:00,616
Oberhaching,2021-12-30T00:00:00+01:00,1098
Oberschleißheim,2021-12-30T00:00:00+01:00,1044
Ottobrunn,2021-12-30T00:00:00+01:00,1958
Planegg,2021-12-30T00:00:00+01:00,821
Pullach im Isartal,2021-12-30T00:00:00+01:00,757
Putzbrunn,2021-12-30T00:00:00+01:00,530
Sauerlach,2021-12-30T00:00:00+01:00,646
Schäftlarn,2021-12-30T00:00:00+01:00,457
Straßlach-Dingharting,2021-12-30T00:00:00+01:00,234
Taufkirchen,2021-12-30T00:00:00+01:00,1613
Unterföhring,2021-12-30T00:00:00+01:00,787
Unterhaching,2021-12-30T00:00:00+01:00,1901
Unterschleißheim,2021-12-30T00:00:00+01:00,2620
