Kommune,Timestamp,Confirmed
Aschheim,2020-12-27T14:00:00+01:00,285
Aying,2020-12-27T14:00:00+01:00,129
Baierbrunn,2020-12-27T14:00:00+01:00,73
Brunnthal,2020-12-27T14:00:00+01:00,74
Feldkirchen,2020-12-27T14:00:00+01:00,128
Garching b. München,2020-12-27T14:00:00+01:00,463
Gräfelfing,2020-12-27T14:00:00+01:00,321
Grasbrunn,2020-12-27T14:00:00+01:00,125
Grünwald,2020-12-27T14:00:00+01:00,287
Haar,2020-12-27T14:00:00+01:00,817
Hohenbrunn,2020-12-27T14:00:00+01:00,144
Höhenkirchen-Siegertsbrunn,2020-12-27T14:00:00+01:00,201
Ismaning,2020-12-27T14:00:00+01:00,430
Kirchheim b. München,2020-12-27T14:00:00+01:00,232
Neubiberg,2020-12-27T14:00:00+01:00,328
Neuried,2020-12-27T14:00:00+01:00,175
Oberhaching,2020-12-27T14:00:00+01:00,359
Oberschleißheim,2020-12-27T14:00:00+01:00,304
Ottobrunn,2020-12-27T14:00:00+01:00,542
Planegg,2020-12-27T14:00:00+01:00,273
Pullach im Isartal,2020-12-27T14:00:00+01:00,236
Putzbrunn,2020-12-27T14:00:00+01:00,128
Sauerlach,2020-12-27T14:00:00+01:00,126
Schäftlarn,2020-12-27T14:00:00+01:00,96
Straßlach-Dingharting,2020-12-27T14:00:00+01:00,49
Taufkirchen,2020-12-27T14:00:00+01:00,498
Unterföhring,2020-12-27T14:00:00+01:00,227
Unterhaching,2020-12-27T14:00:00+01:00,640
Unterschleißheim,2020-12-27T14:00:00+01:00,736
