Kommune,Timestamp,Confirmed
Aschheim,2022-02-15T00:00:00+01:00,1869
Aying,2022-02-15T00:00:00+01:00,1101
Baierbrunn,2022-02-15T00:00:00+01:00,474
Brunnthal,2022-02-15T00:00:00+01:00,875
Feldkirchen,2022-02-15T00:00:00+01:00,1405
Garching b. München,2022-02-15T00:00:00+01:00,3158
Gräfelfing,2022-02-15T00:00:00+01:00,2484
Grasbrunn,2022-02-15T00:00:00+01:00,1022
Grünwald,2022-02-15T00:00:00+01:00,1873
Haar,2022-02-15T00:00:00+01:00,4459
Hohenbrunn,2022-02-15T00:00:00+01:00,1408
Höhenkirchen-Siegertsbrunn,2022-02-15T00:00:00+01:00,1911
Ismaning,2022-02-15T00:00:00+01:00,2771
Kirchheim b. München,2022-02-15T00:00:00+01:00,1937
Neubiberg,2022-02-15T00:00:00+01:00,2237
Neuried,2022-02-15T00:00:00+01:00,1392
Oberhaching,2022-02-15T00:00:00+01:00,2203
Oberschleißheim,2022-02-15T00:00:00+01:00,1978
Ottobrunn,2022-02-15T00:00:00+01:00,3880
Planegg,2022-02-15T00:00:00+01:00,1722
Pullach im Isartal,2022-02-15T00:00:00+01:00,1450
Putzbrunn,2022-02-15T00:00:00+01:00,1132
Sauerlach,2022-02-15T00:00:00+01:00,1388
Schäftlarn,2022-02-15T00:00:00+01:00,906
Straßlach-Dingharting,2022-02-15T00:00:00+01:00,488
Taufkirchen,2022-02-15T00:00:00+01:00,3356
Unterföhring,2022-02-15T00:00:00+01:00,1860
Unterhaching,2022-02-15T00:00:00+01:00,4191
Unterschleißheim,2022-02-15T00:00:00+01:00,5314
