Kommune,Timestamp,Confirmed
Aschheim,2021-01-04T14:00:00+01:00,305
Aying,2021-01-04T14:00:00+01:00,137
Baierbrunn,2021-01-04T14:00:00+01:00,80
Brunnthal,2021-01-04T14:00:00+01:00,84
Feldkirchen,2021-01-04T14:00:00+01:00,135
Garching b. München,2021-01-04T14:00:00+01:00,518
Gräfelfing,2021-01-04T14:00:00+01:00,348
Grasbrunn,2021-01-04T14:00:00+01:00,134
Grünwald,2021-01-04T14:00:00+01:00,307
Haar,2021-01-04T14:00:00+01:00,876
Hohenbrunn,2021-01-04T14:00:00+01:00,158
Höhenkirchen-Siegertsbrunn,2021-01-04T14:00:00+01:00,224
Ismaning,2021-01-04T14:00:00+01:00,449
Kirchheim b. München,2021-01-04T14:00:00+01:00,244
Neubiberg,2021-01-04T14:00:00+01:00,357
Neuried,2021-01-04T14:00:00+01:00,183
Oberhaching,2021-01-04T14:00:00+01:00,418
Oberschleißheim,2021-01-04T14:00:00+01:00,328
Ottobrunn,2021-01-04T14:00:00+01:00,580
Planegg,2021-01-04T14:00:00+01:00,291
Pullach im Isartal,2021-01-04T14:00:00+01:00,267
Putzbrunn,2021-01-04T14:00:00+01:00,146
Sauerlach,2021-01-04T14:00:00+01:00,137
Schäftlarn,2021-01-04T14:00:00+01:00,106
Straßlach-Dingharting,2021-01-04T14:00:00+01:00,50
Taufkirchen,2021-01-04T14:00:00+01:00,531
Unterföhring,2021-01-04T14:00:00+01:00,246
Unterhaching,2021-01-04T14:00:00+01:00,668
Unterschleißheim,2021-01-04T14:00:00+01:00,816
