Kommune,Timestamp,Confirmed
Aschheim,2021-04-30T14:00:00+02:00,420
Aying,2021-04-30T14:00:00+02:00,183
Baierbrunn,2021-04-30T14:00:00+02:00,119
Brunnthal,2021-04-30T14:00:00+02:00,170
Feldkirchen,2021-04-30T14:00:00+02:00,233
Garching b. München,2021-04-30T14:00:00+02:00,809
Gräfelfing,2021-04-30T14:00:00+02:00,526
Grasbrunn,2021-04-30T14:00:00+02:00,202
Grünwald,2021-04-30T14:00:00+02:00,486
Haar,2021-04-30T14:00:00+02:00,1359
Hohenbrunn,2021-04-30T14:00:00+02:00,243
Höhenkirchen-Siegertsbrunn,2021-04-30T14:00:00+02:00,386
Ismaning,2021-04-30T14:00:00+02:00,649
Kirchheim b. München,2021-04-30T14:00:00+02:00,414
Neubiberg,2021-04-30T14:00:00+02:00,539
Neuried,2021-04-30T14:00:00+02:00,299
Oberhaching,2021-04-30T14:00:00+02:00,612
Oberschleißheim,2021-04-30T14:00:00+02:00,517
Ottobrunn,2021-04-30T14:00:00+02:00,951
Planegg,2021-04-30T14:00:00+02:00,425
Pullach im Isartal,2021-04-30T14:00:00+02:00,468
Putzbrunn,2021-04-30T14:00:00+02:00,270
Sauerlach,2021-04-30T14:00:00+02:00,234
Schäftlarn,2021-04-30T14:00:00+02:00,178
Straßlach-Dingharting,2021-04-30T14:00:00+02:00,102
Taufkirchen,2021-04-30T14:00:00+02:00,833
Unterföhring,2021-04-30T14:00:00+02:00,467
Unterhaching,2021-04-30T14:00:00+02:00,931
Unterschleißheim,2021-04-30T14:00:00+02:00,1328
