Kommune,Timestamp,Confirmed
Aschheim,2021-04-09T14:00:00+02:00,385
Aying,2021-04-09T14:00:00+02:00,172
Baierbrunn,2021-04-09T14:00:00+02:00,111
Brunnthal,2021-04-09T14:00:00+02:00,154
Feldkirchen,2021-04-09T14:00:00+02:00,205
Garching,2021-04-09T14:00:00+02:00,698
Gräfelfing,2021-04-09T14:00:00+02:00,465
Grasbrunn,2021-04-09T14:00:00+02:00,195
Grünwald,2021-04-09T14:00:00+02:00,454
Haar,2021-04-09T14:00:00+02:00,1180
Hohenbrunn,2021-04-09T14:00:00+02:00,214
Höhenkirchen-Siegertsbrunn,2021-04-09T14:00:00+02:00,360
Ismaning,2021-04-09T14:00:00+02:00,582
Kirchheim,2021-04-09T14:00:00+02:00,359
Neubiberg,2021-04-09T14:00:00+02:00,483
Neuried,2021-04-09T14:00:00+02:00,267
Oberhaching,2021-04-09T14:00:00+02:00,567
Oberschleißheim,2021-04-09T14:00:00+02:00,465
Ottobrunn,2021-04-09T14:00:00+02:00,848
Planegg,2021-04-09T14:00:00+02:00,389
Pullach,2021-04-09T14:00:00+02:00,452
Putzbrunn,2021-04-09T14:00:00+02:00,232
Sauerlach,2021-04-09T14:00:00+02:00,213
Schäftlarn,2021-04-09T14:00:00+02:00,159
Straßlach-Dingharting,2021-04-09T14:00:00+02:00,94
Taufkirchen,2021-04-09T14:00:00+02:00,683
Unterföhring,2021-04-09T14:00:00+02:00,420
Unterhaching,2021-04-09T14:00:00+02:00,863
Unterschleißheim,2021-04-09T14:00:00+02:00,1131
