Kommune,Timestamp,Confirmed
Aschheim,2022-02-23T00:00:00+01:00,1992
Aying,2022-02-23T00:00:00+01:00,1221
Baierbrunn,2022-02-23T00:00:00+01:00,522
Brunnthal,2022-02-23T00:00:00+01:00,968
Feldkirchen,2022-02-23T00:00:00+01:00,1527
Garching b. München,2022-02-23T00:00:00+01:00,3443
Gräfelfing,2022-02-23T00:00:00+01:00,2692
Grasbrunn,2022-02-23T00:00:00+01:00,1160
Grünwald,2022-02-23T00:00:00+01:00,2003
Haar,2022-02-23T00:00:00+01:00,4784
Hohenbrunn,2022-02-23T00:00:00+01:00,1510
Höhenkirchen-Siegertsbrunn,2022-02-23T00:00:00+01:00,2093
Ismaning,2022-02-23T00:00:00+01:00,3074
Kirchheim b. München,2022-02-23T00:00:00+01:00,2095
Neubiberg,2022-02-23T00:00:00+01:00,2418
Neuried,2022-02-23T00:00:00+01:00,1538
Oberhaching,2022-02-23T00:00:00+01:00,2432
Oberschleißheim,2022-02-23T00:00:00+01:00,2160
Ottobrunn,2022-02-23T00:00:00+01:00,4151
Planegg,2022-02-23T00:00:00+01:00,1958
Pullach im Isartal,2022-02-23T00:00:00+01:00,1603
Putzbrunn,2022-02-23T00:00:00+01:00,1256
Sauerlach,2022-02-23T00:00:00+01:00,1536
Schäftlarn,2022-02-23T00:00:00+01:00,992
Straßlach-Dingharting,2022-02-23T00:00:00+01:00,543
Taufkirchen,2022-02-23T00:00:00+01:00,3609
Unterföhring,2022-02-23T00:00:00+01:00,2080
Unterhaching,2022-02-23T00:00:00+01:00,4535
Unterschleißheim,2022-02-23T00:00:00+01:00,5784
