Kommune,Timestamp,Confirmed
Aschheim,2020-08-06T12:00:00+02:00,38
Aying,2020-08-06T12:00:00+02:00,27
Baierbrunn,2020-08-06T12:00:00+02:00,14
Brunnthal,2020-08-06T12:00:00+02:00,14
Feldkirchen,2020-08-06T12:00:00+02:00,16
Garching b. München,2020-08-06T12:00:00+02:00,82
Gräfelfing,2020-08-06T12:00:00+02:00,56
Grasbrunn,2020-08-06T12:00:00+02:00,13
Grünwald,2020-08-06T12:00:00+02:00,62
Haar,2020-08-06T12:00:00+02:00,94
Hohenbrunn,2020-08-06T12:00:00+02:00,31
Höhenkirchen-Siegertsbrunn,2020-08-06T12:00:00+02:00,29
Ismaning,2020-08-06T12:00:00+02:00,94
Kirchheim b. München,2020-08-06T12:00:00+02:00,52
Neubiberg,2020-08-06T12:00:00+02:00,51
Neuried,2020-08-06T12:00:00+02:00,34
Oberhaching,2020-08-06T12:00:00+02:00,81
Oberschleißheim,2020-08-06T12:00:00+02:00,43
Ottobrunn,2020-08-06T12:00:00+02:00,73
Planegg,2020-08-06T12:00:00+02:00,89
Pullach im Isartal,2020-08-06T12:00:00+02:00,39
Putzbrunn,2020-08-06T12:00:00+02:00,14
Sauerlach,2020-08-06T12:00:00+02:00,17
Schäftlarn,2020-08-06T12:00:00+02:00,18
Straßlach-Dingharting,2020-08-06T12:00:00+02:00,11
Taufkirchen,2020-08-06T12:00:00+02:00,76
Unterföhring,2020-08-06T12:00:00+02:00,43
Unterhaching,2020-08-06T12:00:00+02:00,174
Unterschleißheim,2020-08-06T12:00:00+02:00,150
