Kommune,Timestamp,Confirmed
Aschheim,2020-11-19T14:00:00+01:00,132
Aying,2020-11-19T14:00:00+01:00,71
Baierbrunn,2020-11-19T14:00:00+01:00,49
Brunnthal,2020-11-19T14:00:00+01:00,52
Feldkirchen,2020-11-19T14:00:00+01:00,77
Garching b. München,2020-11-19T14:00:00+01:00,262
Gräfelfing,2020-11-19T14:00:00+01:00,182
Grasbrunn,2020-11-19T14:00:00+01:00,70
Grünwald,2020-11-19T14:00:00+01:00,203
Haar,2020-11-19T14:00:00+01:00,452
Hohenbrunn,2020-11-19T14:00:00+01:00,100
Höhenkirchen-Siegertsbrunn,2020-11-19T14:00:00+01:00,139
Ismaning,2020-11-19T14:00:00+01:00,271
Kirchheim b. München,2020-11-19T14:00:00+01:00,154
Neubiberg,2020-11-19T14:00:00+01:00,177
Neuried,2020-11-19T14:00:00+01:00,117
Oberhaching,2020-11-19T14:00:00+01:00,237
Oberschleißheim,2020-11-19T14:00:00+01:00,180
Ottobrunn,2020-11-19T14:00:00+01:00,338
Planegg,2020-11-19T14:00:00+01:00,173
Pullach im Isartal,2020-11-19T14:00:00+01:00,136
Putzbrunn,2020-11-19T14:00:00+01:00,68
Sauerlach,2020-11-19T14:00:00+01:00,71
Schäftlarn,2020-11-19T14:00:00+01:00,45
Straßlach-Dingharting,2020-11-19T14:00:00+01:00,22
Taufkirchen,2020-11-19T14:00:00+01:00,259
Unterföhring,2020-11-19T14:00:00+01:00,142
Unterhaching,2020-11-19T14:00:00+01:00,418
Unterschleißheim,2020-11-19T14:00:00+01:00,447
