Kommune,Timestamp,Confirmed
Aschheim,2021-04-11T14:00:00+02:00,385
Aying,2021-04-11T14:00:00+02:00,172
Baierbrunn,2021-04-11T14:00:00+02:00,111
Brunnthal,2021-04-11T14:00:00+02:00,155
Feldkirchen,2021-04-11T14:00:00+02:00,207
Garching,2021-04-11T14:00:00+02:00,708
Gräfelfing,2021-04-11T14:00:00+02:00,479
Grasbrunn,2021-04-11T14:00:00+02:00,195
Grünwald,2021-04-11T14:00:00+02:00,455
Haar,2021-04-11T14:00:00+02:00,1191
Hohenbrunn,2021-04-11T14:00:00+02:00,215
Höhenkirchen-Siegertsbrunn,2021-04-11T14:00:00+02:00,366
Ismaning,2021-04-11T14:00:00+02:00,596
Kirchheim,2021-04-11T14:00:00+02:00,367
Neubiberg,2021-04-11T14:00:00+02:00,488
Neuried,2021-04-11T14:00:00+02:00,270
Oberhaching,2021-04-11T14:00:00+02:00,572
Oberschleißheim,2021-04-11T14:00:00+02:00,467
Ottobrunn,2021-04-11T14:00:00+02:00,857
Planegg,2021-04-11T14:00:00+02:00,392
Pullach,2021-04-11T14:00:00+02:00,453
Putzbrunn,2021-04-11T14:00:00+02:00,237
Sauerlach,2021-04-11T14:00:00+02:00,213
Schäftlarn,2021-04-11T14:00:00+02:00,160
Straßlach-Dingharting,2021-04-11T14:00:00+02:00,95
Taufkirchen,2021-04-11T14:00:00+02:00,693
Unterföhring,2021-04-11T14:00:00+02:00,425
Unterhaching,2021-04-11T14:00:00+02:00,866
Unterschleißheim,2021-04-11T14:00:00+02:00,1142
