Kommune,Timestamp,Confirmed
Aschheim,2021-12-08T00:00:00+01:00,820
Aying,2021-12-08T00:00:00+01:00,414
Baierbrunn,2021-12-08T00:00:00+01:00,229
Brunnthal,2021-12-08T00:00:00+01:00,370
Feldkirchen,2021-12-08T00:00:00+01:00,546
Garching b. München,2021-12-08T00:00:00+01:00,1487
Gräfelfing,2021-12-08T00:00:00+01:00,1044
Grasbrunn,2021-12-08T00:00:00+01:00,388
Grünwald,2021-12-08T00:00:00+01:00,853
Haar,2021-12-08T00:00:00+01:00,2216
Hohenbrunn,2021-12-08T00:00:00+01:00,524
Höhenkirchen-Siegertsbrunn,2021-12-08T00:00:00+01:00,845
Ismaning,2021-12-08T00:00:00+01:00,1236
Kirchheim b. München,2021-12-08T00:00:00+01:00,820
Neubiberg,2021-12-08T00:00:00+01:00,998
Neuried,2021-12-08T00:00:00+01:00,573
Oberhaching,2021-12-08T00:00:00+01:00,1005
Oberschleißheim,2021-12-08T00:00:00+01:00,951
Ottobrunn,2021-12-08T00:00:00+01:00,1822
Planegg,2021-12-08T00:00:00+01:00,759
Pullach im Isartal,2021-12-08T00:00:00+01:00,712
Putzbrunn,2021-12-08T00:00:00+01:00,513
Sauerlach,2021-12-08T00:00:00+01:00,608
Schäftlarn,2021-12-08T00:00:00+01:00,396
Straßlach-Dingharting,2021-12-08T00:00:00+01:00,217
Taufkirchen,2021-12-08T00:00:00+01:00,1514
Unterföhring,2021-12-08T00:00:00+01:00,725
Unterhaching,2021-12-08T00:00:00+01:00,1770
Unterschleißheim,2021-12-08T00:00:00+01:00,2441
