Kommune,Timestamp,Confirmed
Aschheim,2021-04-10T14:00:00+02:00,385
Aying,2021-04-10T14:00:00+02:00,172
Baierbrunn,2021-04-10T14:00:00+02:00,111
Brunnthal,2021-04-10T14:00:00+02:00,155
Feldkirchen,2021-04-10T14:00:00+02:00,207
Garching,2021-04-10T14:00:00+02:00,703
Gräfelfing,2021-04-10T14:00:00+02:00,473
Grasbrunn,2021-04-10T14:00:00+02:00,195
Grünwald,2021-04-10T14:00:00+02:00,455
Haar,2021-04-10T14:00:00+02:00,1180
Hohenbrunn,2021-04-10T14:00:00+02:00,215
Höhenkirchen-Siegertsbrunn,2021-04-10T14:00:00+02:00,360
Ismaning,2021-04-10T14:00:00+02:00,589
Kirchheim,2021-04-10T14:00:00+02:00,363
Neubiberg,2021-04-10T14:00:00+02:00,487
Neuried,2021-04-10T14:00:00+02:00,270
Oberhaching,2021-04-10T14:00:00+02:00,569
Oberschleißheim,2021-04-10T14:00:00+02:00,466
Ottobrunn,2021-04-10T14:00:00+02:00,852
Planegg,2021-04-10T14:00:00+02:00,391
Pullach,2021-04-10T14:00:00+02:00,453
Putzbrunn,2021-04-10T14:00:00+02:00,233
Sauerlach,2021-04-10T14:00:00+02:00,213
Schäftlarn,2021-04-10T14:00:00+02:00,159
Straßlach-Dingharting,2021-04-10T14:00:00+02:00,94
Taufkirchen,2021-04-10T14:00:00+02:00,685
Unterföhring,2021-04-10T14:00:00+02:00,423
Unterhaching,2021-04-10T14:00:00+02:00,865
Unterschleißheim,2021-04-10T14:00:00+02:00,1137
