Kommune,Timestamp,Confirmed
Aschheim,2021-02-03T10:00:00+01:00,325
Aying,2021-02-03T10:00:00+01:00,149
Baierbrunn,2021-02-03T10:00:00+01:00,91
Brunnthal,2021-02-03T10:00:00+01:00,107
Feldkirchen,2021-02-03T10:00:00+01:00,168
Garching,2021-02-03T10:00:00+01:00,576
Gräfelfing,2021-02-03T10:00:00+01:00,396
Grasbrunn,2021-02-03T10:00:00+01:00,151
Grünwald,2021-02-03T10:00:00+01:00,389
Haar,2021-02-03T10:00:00+01:00,1009
Hohenbrunn,2021-02-03T10:00:00+01:00,174
Höhenkirchen-Siegertsbrunn,2021-02-03T10:00:00+01:00,301
Ismaning,2021-02-03T10:00:00+01:00,494
Kirchheim,2021-02-03T10:00:00+01:00,269
Neubiberg,2021-02-03T10:00:00+01:00,429
Neuried,2021-02-03T10:00:00+01:00,210
Oberhaching,2021-02-03T10:00:00+01:00,481
Oberschleißheim,2021-02-03T10:00:00+01:00,383
Ottobrunn,2021-02-03T10:00:00+01:00,671
Planegg,2021-02-03T10:00:00+01:00,323
Pullach,2021-02-03T10:00:00+01:00,360
Putzbrunn,2021-02-03T10:00:00+01:00,168
Sauerlach,2021-02-03T10:00:00+01:00,176
Schäftlarn,2021-02-03T10:00:00+01:00,125
Straßlach-Dingharting,2021-02-03T10:00:00+01:00,58
Taufkirchen,2021-02-03T10:00:00+01:00,573
Unterföhring,2021-02-03T10:00:00+01:00,308
Unterhaching,2021-02-03T10:00:00+01:00,736
Unterschleißheim,2021-02-03T10:00:00+01:00,947
