Kommune,Timestamp,Confirmed
Aschheim,2020-11-30T14:00:00+01:00,179
Aying,2020-11-30T14:00:00+01:00,85
Baierbrunn,2020-11-30T14:00:00+01:00,57
Brunnthal,2020-11-30T14:00:00+01:00,56
Feldkirchen,2020-11-30T14:00:00+01:00,88
Garching b. München,2020-11-30T14:00:00+01:00,303
Gräfelfing,2020-11-30T14:00:00+01:00,228
Grasbrunn,2020-11-30T14:00:00+01:00,90
Grünwald,2020-11-30T14:00:00+01:00,223
Haar,2020-11-30T14:00:00+01:00,547
Hohenbrunn,2020-11-30T14:00:00+01:00,117
Höhenkirchen-Siegertsbrunn,2020-11-30T14:00:00+01:00,161
Ismaning,2020-11-30T14:00:00+01:00,354
Kirchheim b. München,2020-11-30T14:00:00+01:00,174
Neubiberg,2020-11-30T14:00:00+01:00,205
Neuried,2020-11-30T14:00:00+01:00,148
Oberhaching,2020-11-30T14:00:00+01:00,261
Oberschleißheim,2020-11-30T14:00:00+01:00,216
Ottobrunn,2020-11-30T14:00:00+01:00,398
Planegg,2020-11-30T14:00:00+01:00,197
Pullach im Isartal,2020-11-30T14:00:00+01:00,151
Putzbrunn,2020-11-30T14:00:00+01:00,90
Sauerlach,2020-11-30T14:00:00+01:00,85
Schäftlarn,2020-11-30T14:00:00+01:00,56
Straßlach-Dingharting,2020-11-30T14:00:00+01:00,25
Taufkirchen,2020-11-30T14:00:00+01:00,315
Unterföhring,2020-11-30T14:00:00+01:00,163
Unterhaching,2020-11-30T14:00:00+01:00,501
Unterschleißheim,2020-11-30T14:00:00+01:00,515
