Kommune,Timestamp,Confirmed
Aschheim,2020-12-06T14:00:00+01:00,197
Aying,2020-12-06T14:00:00+01:00,94
Baierbrunn,2020-12-06T14:00:00+01:00,58
Brunnthal,2020-12-06T14:00:00+01:00,59
Feldkirchen,2020-12-06T14:00:00+01:00,95
Garching b. München,2020-12-06T14:00:00+01:00,328
Gräfelfing,2020-12-06T14:00:00+01:00,253
Grasbrunn,2020-12-06T14:00:00+01:00,97
Grünwald,2020-12-06T14:00:00+01:00,237
Haar,2020-12-06T14:00:00+01:00,593
Hohenbrunn,2020-12-06T14:00:00+01:00,118
Höhenkirchen-Siegertsbrunn,2020-12-06T14:00:00+01:00,174
Ismaning,2020-12-06T14:00:00+01:00,377
Kirchheim b. München,2020-12-06T14:00:00+01:00,182
Neubiberg,2020-12-06T14:00:00+01:00,216
Neuried,2020-12-06T14:00:00+01:00,153
Oberhaching,2020-12-06T14:00:00+01:00,270
Oberschleißheim,2020-12-06T14:00:00+01:00,227
Ottobrunn,2020-12-06T14:00:00+01:00,424
Planegg,2020-12-06T14:00:00+01:00,208
Pullach im Isartal,2020-12-06T14:00:00+01:00,163
Putzbrunn,2020-12-06T14:00:00+01:00,93
Sauerlach,2020-12-06T14:00:00+01:00,93
Schäftlarn,2020-12-06T14:00:00+01:00,59
Straßlach-Dingharting,2020-12-06T14:00:00+01:00,27
Taufkirchen,2020-12-06T14:00:00+01:00,347
Unterföhring,2020-12-06T14:00:00+01:00,177
Unterhaching,2020-12-06T14:00:00+01:00,531
Unterschleißheim,2020-12-06T14:00:00+01:00,573
