Kommune,Timestamp,Confirmed
Aschheim,2020-10-04T13:45:00+02:00,54
Aying,2020-10-04T13:45:00+02:00,39
Baierbrunn,2020-10-04T13:45:00+02:00,25
Brunnthal,2020-10-04T13:45:00+02:00,18
Feldkirchen,2020-10-04T13:45:00+02:00,24
Garching b. München,2020-10-04T13:45:00+02:00,115
Gräfelfing,2020-10-04T13:45:00+02:00,76
Grasbrunn,2020-10-04T13:45:00+02:00,27
Grünwald,2020-10-04T13:45:00+02:00,87
Haar,2020-10-04T13:45:00+02:00,155
Hohenbrunn,2020-10-04T13:45:00+02:00,37
Höhenkirchen-Siegertsbrunn,2020-10-04T13:45:00+02:00,54
Ismaning,2020-10-04T13:45:00+02:00,119
Kirchheim b. München,2020-10-04T13:45:00+02:00,68
Neubiberg,2020-10-04T13:45:00+02:00,73
Neuried,2020-10-04T13:45:00+02:00,50
Oberhaching,2020-10-04T13:45:00+02:00,98
Oberschleißheim,2020-10-04T13:45:00+02:00,65
Ottobrunn,2020-10-04T13:45:00+02:00,122
Planegg,2020-10-04T13:45:00+02:00,112
Pullach im Isartal,2020-10-04T13:45:00+02:00,47
Putzbrunn,2020-10-04T13:45:00+02:00,24
Sauerlach,2020-10-04T13:45:00+02:00,33
Schäftlarn,2020-10-04T13:45:00+02:00,23
Straßlach-Dingharting,2020-10-04T13:45:00+02:00,12
Taufkirchen,2020-10-04T13:45:00+02:00,109
Unterföhring,2020-10-04T13:45:00+02:00,60
Unterhaching,2020-10-04T13:45:00+02:00,214
Unterschleißheim,2020-10-04T13:45:00+02:00,198
