Kommune,Timestamp,Confirmed
Aschheim,2021-10-01T00:00:00+02:00,528
Aying,2021-10-01T00:00:00+02:00,231
Baierbrunn,2021-10-01T00:00:00+02:00,137
Brunnthal,2021-10-01T00:00:00+02:00,203
Feldkirchen,2021-10-01T00:00:00+02:00,322
Garching b. München,2021-10-01T00:00:00+02:00,1015
Gräfelfing,2021-10-01T00:00:00+02:00,640
Grasbrunn,2021-10-01T00:00:00+02:00,244
Grünwald,2021-10-01T00:00:00+02:00,546
Haar,2021-10-01T00:00:00+02:00,1662
Hohenbrunn,2021-10-01T00:00:00+02:00,289
Höhenkirchen-Siegertsbrunn,2021-10-01T00:00:00+02:00,472
Ismaning,2021-10-01T00:00:00+02:00,769
Kirchheim b. München,2021-10-01T00:00:00+02:00,497
Neubiberg,2021-10-01T00:00:00+02:00,634
Neuried,2021-10-01T00:00:00+02:00,370
Oberhaching,2021-10-01T00:00:00+02:00,705
Oberschleißheim,2021-10-01T00:00:00+02:00,641
Ottobrunn,2021-10-01T00:00:00+02:00,1253
Planegg,2021-10-01T00:00:00+02:00,499
Pullach im Isartal,2021-10-01T00:00:00+02:00,526
Putzbrunn,2021-10-01T00:00:00+02:00,327
Sauerlach,2021-10-01T00:00:00+02:00,303
Schäftlarn,2021-10-01T00:00:00+02:00,215
Straßlach-Dingharting,2021-10-01T00:00:00+02:00,115
Taufkirchen,2021-10-01T00:00:00+02:00,1036
Unterföhring,2021-10-01T00:00:00+02:00,548
Unterhaching,2021-10-01T00:00:00+02:00,1117
Unterschleißheim,2021-10-01T00:00:00+02:00,1663
