Kommune,Timestamp,Confirmed
Aschheim,2021-08-18T00:00:00+02:00,459
Aying,2021-08-18T00:00:00+02:00,199
Baierbrunn,2021-08-18T00:00:00+02:00,126
Brunnthal,2021-08-18T00:00:00+02:00,189
Feldkirchen,2021-08-18T00:00:00+02:00,257
Garching b. München,2021-08-18T00:00:00+02:00,870
Gräfelfing,2021-08-18T00:00:00+02:00,570
Grasbrunn,2021-08-18T00:00:00+02:00,218
Grünwald,2021-08-18T00:00:00+02:00,514
Haar,2021-08-18T00:00:00+02:00,1488
Hohenbrunn,2021-08-18T00:00:00+02:00,259
Höhenkirchen-Siegertsbrunn,2021-08-18T00:00:00+02:00,429
Ismaning,2021-08-18T00:00:00+02:00,696
Kirchheim b. München,2021-08-18T00:00:00+02:00,445
Neubiberg,2021-08-18T00:00:00+02:00,577
Neuried,2021-08-18T00:00:00+02:00,334
Oberhaching,2021-08-18T00:00:00+02:00,650
Oberschleißheim,2021-08-18T00:00:00+02:00,575
Ottobrunn,2021-08-18T00:00:00+02:00,1062
Planegg,2021-08-18T00:00:00+02:00,457
Pullach im Isartal,2021-08-18T00:00:00+02:00,500
Putzbrunn,2021-08-18T00:00:00+02:00,297
Sauerlach,2021-08-18T00:00:00+02:00,265
Schäftlarn,2021-08-18T00:00:00+02:00,200
Straßlach-Dingharting,2021-08-18T00:00:00+02:00,112
Taufkirchen,2021-08-18T00:00:00+02:00,924
Unterföhring,2021-08-18T00:00:00+02:00,509
Unterhaching,2021-08-18T00:00:00+02:00,1020
Unterschleißheim,2021-08-18T00:00:00+02:00,1465
