Kommune,Timestamp,Confirmed
Aschheim,2020-11-10T15:00:00+01:00,103
Aying,2020-11-10T15:00:00+01:00,60
Baierbrunn,2020-11-10T15:00:00+01:00,49
Brunnthal,2020-11-10T15:00:00+01:00,35
Feldkirchen,2020-11-10T15:00:00+01:00,58
Garching b. München,2020-11-10T15:00:00+01:00,223
Gräfelfing,2020-11-10T15:00:00+01:00,139
Grasbrunn,2020-11-10T15:00:00+01:00,60
Grünwald,2020-11-10T15:00:00+01:00,176
Haar,2020-11-10T15:00:00+01:00,377
Hohenbrunn,2020-11-10T15:00:00+01:00,86
Höhenkirchen-Siegertsbrunn,2020-11-10T15:00:00+01:00,101
Ismaning,2020-11-10T15:00:00+01:00,214
Kirchheim b. München,2020-11-10T15:00:00+01:00,129
Neubiberg,2020-11-10T15:00:00+01:00,150
Neuried,2020-11-10T15:00:00+01:00,90
Oberhaching,2020-11-10T15:00:00+01:00,199
Oberschleißheim,2020-11-10T15:00:00+01:00,147
Ottobrunn,2020-11-10T15:00:00+01:00,259
Planegg,2020-11-10T15:00:00+01:00,155
Pullach im Isartal,2020-11-10T15:00:00+01:00,118
Putzbrunn,2020-11-10T15:00:00+01:00,57
Sauerlach,2020-11-10T15:00:00+01:00,61
Schäftlarn,2020-11-10T15:00:00+01:00,39
Straßlach-Dingharting,2020-11-10T15:00:00+01:00,20
Taufkirchen,2020-11-10T15:00:00+01:00,222
Unterföhring,2020-11-10T15:00:00+01:00,108
Unterhaching,2020-11-10T15:00:00+01:00,370
Unterschleißheim,2020-11-10T15:00:00+01:00,364
