Kommune,Timestamp,Confirmed
Aschheim,2022-01-10T00:00:00+01:00,946
Aying,2022-01-10T00:00:00+01:00,487
Baierbrunn,2022-01-10T00:00:00+01:00,281
Brunnthal,2022-01-10T00:00:00+01:00,445
Feldkirchen,2022-01-10T00:00:00+01:00,641
Garching b. München,2022-01-10T00:00:00+01:00,1729
Gräfelfing,2022-01-10T00:00:00+01:00,1219
Grasbrunn,2022-01-10T00:00:00+01:00,462
Grünwald,2022-01-10T00:00:00+01:00,1040
Haar,2022-01-10T00:00:00+01:00,2442
Hohenbrunn,2022-01-10T00:00:00+01:00,628
Höhenkirchen-Siegertsbrunn,2022-01-10T00:00:00+01:00,968
Ismaning,2022-01-10T00:00:00+01:00,1457
Kirchheim b. München,2022-01-10T00:00:00+01:00,944
Neubiberg,2022-01-10T00:00:00+01:00,1170
Neuried,2022-01-10T00:00:00+01:00,670
Oberhaching,2022-01-10T00:00:00+01:00,1153
Oberschleißheim,2022-01-10T00:00:00+01:00,1108
Ottobrunn,2022-01-10T00:00:00+01:00,2083
Planegg,2022-01-10T00:00:00+01:00,893
Pullach im Isartal,2022-01-10T00:00:00+01:00,816
Putzbrunn,2022-01-10T00:00:00+01:00,557
Sauerlach,2022-01-10T00:00:00+01:00,687
Schäftlarn,2022-01-10T00:00:00+01:00,490
Straßlach-Dingharting,2022-01-10T00:00:00+01:00,258
Taufkirchen,2022-01-10T00:00:00+01:00,1688
Unterföhring,2022-01-10T00:00:00+01:00,883
Unterhaching,2022-01-10T00:00:00+01:00,2031
Unterschleißheim,2022-01-10T00:00:00+01:00,2787
