Kommune,Timestamp,Confirmed
Aschheim,2020-12-15T14:00:00+01:00,243
Aying,2020-12-15T14:00:00+01:00,101
Baierbrunn,2020-12-15T14:00:00+01:00,59
Brunnthal,2020-12-15T14:00:00+01:00,67
Feldkirchen,2020-12-15T14:00:00+01:00,110
Garching b. München,2020-12-15T14:00:00+01:00,368
Gräfelfing,2020-12-15T14:00:00+01:00,280
Grasbrunn,2020-12-15T14:00:00+01:00,110
Grünwald,2020-12-15T14:00:00+01:00,258
Haar,2020-12-15T14:00:00+01:00,681
Hohenbrunn,2020-12-15T14:00:00+01:00,128
Höhenkirchen-Siegertsbrunn,2020-12-15T14:00:00+01:00,186
Ismaning,2020-12-15T14:00:00+01:00,396
Kirchheim b. München,2020-12-15T14:00:00+01:00,210
Neubiberg,2020-12-15T14:00:00+01:00,241
Neuried,2020-12-15T14:00:00+01:00,162
Oberhaching,2020-12-15T14:00:00+01:00,304
Oberschleißheim,2020-12-15T14:00:00+01:00,253
Ottobrunn,2020-12-15T14:00:00+01:00,464
Planegg,2020-12-15T14:00:00+01:00,237
Pullach im Isartal,2020-12-15T14:00:00+01:00,190
Putzbrunn,2020-12-15T14:00:00+01:00,105
Sauerlach,2020-12-15T14:00:00+01:00,109
Schäftlarn,2020-12-15T14:00:00+01:00,68
Straßlach-Dingharting,2020-12-15T14:00:00+01:00,32
Taufkirchen,2020-12-15T14:00:00+01:00,421
Unterföhring,2020-12-15T14:00:00+01:00,205
Unterhaching,2020-12-15T14:00:00+01:00,576
Unterschleißheim,2020-12-15T14:00:00+01:00,632
