Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2023-12-07 23:59:00+00:00,37063,,
E06000002,Middlesbrough,North East,2023-12-07 23:59:00+00:00,58483,,
E06000003,Redcar and Cleveland,North East,2023-12-07 23:59:00+00:00,53446,,
E06000004,Stockton-on-Tees,North East,2023-12-07 23:59:00+00:00,79263,,
E06000005,Darlington,North East,2023-12-07 23:59:00+00:00,42850,,
E06000006,Halton,North West,2023-12-07 23:59:00+00:00,55509,,
E06000007,Warrington,North West,2023-12-07 23:59:00+00:00,86739,,
E06000008,Blackburn with Darwen,North West,2023-12-07 23:59:00+00:00,61476,,
E06000009,Blackpool,North West,2023-12-07 23:59:00+00:00,57123,,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2023-12-07 23:59:00+00:00,99607,,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,122069,,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,59031,,
E06000013,North Lincolnshire,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,60647,,
E06000014,York,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,75256,,
E06000015,Derby,East Midlands,2023-12-07 23:59:00+00:00,98077,,
E06000016,Leicester,East Midlands,2023-12-07 23:59:00+00:00,131356,,
E06000017,Rutland,East Midlands,2023-12-07 23:59:00+00:00,13545,,
E06000018,Nottingham,East Midlands,2023-12-07 23:59:00+00:00,121679,,
E06000019,"Herefordshire, County of",West Midlands,2023-12-07 23:59:00+00:00,62013,,
E06000020,Telford and Wrekin,West Midlands,2023-12-07 23:59:00+00:00,71182,,
E06000021,Stoke-on-Trent,West Midlands,2023-12-07 23:59:00+00:00,100571,,
E06000022,Bath and North East Somerset,South West,2023-12-07 23:59:00+00:00,68900,,
E06000023,"Bristol, City of",South West,2023-12-07 23:59:00+00:00,187620,,
E06000024,North Somerset,South West,2023-12-07 23:59:00+00:00,81206,,
E06000025,South Gloucestershire,South West,2023-12-07 23:59:00+00:00,111227,,
E06000026,Plymouth,South West,2023-12-07 23:59:00+00:00,104282,,
E06000027,Torbay,South West,2023-12-07 23:59:00+00:00,50198,,
E06000030,Swindon,South West,2023-12-07 23:59:00+00:00,83370,,
E06000031,Peterborough,East of England,2023-12-07 23:59:00+00:00,82767,,
E06000032,Luton,East of England,2023-12-07 23:59:00+00:00,82670,,
E06000033,Southend-on-Sea,East of England,2023-12-07 23:59:00+00:00,68542,,
E06000034,Thurrock,East of England,2023-12-07 23:59:00+00:00,68156,,
E06000035,Medway,South East,2023-12-07 23:59:00+00:00,105092,,
E06000036,Bracknell Forest,South East,2023-12-07 23:59:00+00:00,48875,,
E06000037,West Berkshire,South East,2023-12-07 23:59:00+00:00,57370,,
E06000038,Reading,South East,2023-12-07 23:59:00+00:00,65206,,
E06000039,Slough,South East,2023-12-07 23:59:00+00:00,56729,,
E06000040,Windsor and Maidenhead,South East,2023-12-07 23:59:00+00:00,58180,,
E06000041,Wokingham,South East,2023-12-07 23:59:00+00:00,68137,,
E06000042,Milton Keynes,South East,2023-12-07 23:59:00+00:00,108940,,
E06000043,Brighton and Hove,South East,2023-12-07 23:59:00+00:00,106758,,
E06000044,Portsmouth,South East,2023-12-07 23:59:00+00:00,80880,,
E06000045,Southampton,South East,2023-12-07 23:59:00+00:00,93777,,
E06000046,Isle of Wight,South East,2023-12-07 23:59:00+00:00,47601,,
E06000047,County Durham,North East,2023-12-07 23:59:00+00:00,207242,,
E06000049,Cheshire East,North West,2023-12-07 23:59:00+00:00,148211,,
E06000050,Cheshire West and Chester,North West,2023-12-07 23:59:00+00:00,137417,,
E06000051,Shropshire,West Midlands,2023-12-07 23:59:00+00:00,112463,,
E06000052,Cornwall and Isles of Scilly,South West,2023-12-07 23:59:00+00:00,186167,,
E06000054,Wiltshire,South West,2023-12-07 23:59:00+00:00,176253,,
E06000055,Bedford,East of England,2023-12-07 23:59:00+00:00,72451,,
E06000056,Central Bedfordshire,East of England,2023-12-07 23:59:00+00:00,111371,,
E06000057,Northumberland,North East,2023-12-07 23:59:00+00:00,122702,,
E06000058,"Bournemouth, Christchurch and Poole",South West,2023-12-07 23:59:00+00:00,152801,,
E06000059,Dorset,South West,2023-12-07 23:59:00+00:00,125654,,
E08000001,Bolton,North West,2023-12-07 23:59:00+00:00,104876,,
E08000002,Bury,North West,2023-12-07 23:59:00+00:00,72932,,
E08000003,Manchester,North West,2023-12-07 23:59:00+00:00,209929,,
E08000004,Oldham,North West,2023-12-07 23:59:00+00:00,86084,,
E08000005,Rochdale,North West,2023-12-07 23:59:00+00:00,83606,,
E08000006,Salford,North West,2023-12-07 23:59:00+00:00,105622,,
E08000007,Stockport,North West,2023-12-07 23:59:00+00:00,114931,,
E08000008,Tameside,North West,2023-12-07 23:59:00+00:00,87622,,
E08000009,Trafford,North West,2023-12-07 23:59:00+00:00,93906,,
E08000010,Wigan,North West,2023-12-07 23:59:00+00:00,128315,,
E08000011,Knowsley,North West,2023-12-07 23:59:00+00:00,65943,,
E08000012,Liverpool,North West,2023-12-07 23:59:00+00:00,195294,,
E08000013,St. Helens,North West,2023-12-07 23:59:00+00:00,75152,,
E08000014,Sefton,North West,2023-12-07 23:59:00+00:00,112047,,
E08000015,Wirral,North West,2023-12-07 23:59:00+00:00,128514,,
E08000016,Barnsley,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,99389,,
E08000017,Doncaster,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,120210,,
E08000018,Rotherham,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,103860,,
E08000019,Sheffield,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,214530,,
E08000021,Newcastle upon Tyne,North East,2023-12-07 23:59:00+00:00,119079,,
E08000022,North Tyneside,North East,2023-12-07 23:59:00+00:00,87719,,
E08000023,South Tyneside,North East,2023-12-07 23:59:00+00:00,60490,,
E08000024,Sunderland,North East,2023-12-07 23:59:00+00:00,110522,,
E08000025,Birmingham,West Midlands,2023-12-07 23:59:00+00:00,380225,,
E08000026,Coventry,West Midlands,2023-12-07 23:59:00+00:00,124268,,
E08000027,Dudley,West Midlands,2023-12-07 23:59:00+00:00,121040,,
E08000028,Sandwell,West Midlands,2023-12-07 23:59:00+00:00,120669,,
E08000029,Solihull,West Midlands,2023-12-07 23:59:00+00:00,81968,,
E08000030,Walsall,West Midlands,2023-12-07 23:59:00+00:00,103922,,
E08000031,Wolverhampton,West Midlands,2023-12-07 23:59:00+00:00,98918,,
E08000032,Bradford,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,189792,,
E08000033,Calderdale,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,74258,,
E08000034,Kirklees,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,152910,,
E08000035,Leeds,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,307639,,
E08000036,Wakefield,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,131087,,
E08000037,Gateshead,North East,2023-12-07 23:59:00+00:00,79566,,
E09000002,Barking and Dagenham,London,2023-12-07 23:59:00+00:00,75038,,
E09000003,Barnet,London,2023-12-07 23:59:00+00:00,140727,,
E09000004,Bexley,London,2023-12-07 23:59:00+00:00,90424,,
E09000005,Brent,London,2023-12-07 23:59:00+00:00,112671,,
E09000006,Bromley,London,2023-12-07 23:59:00+00:00,122119,,
E09000007,Camden,London,2023-12-07 23:59:00+00:00,81012,,
E09000008,Croydon,London,2023-12-07 23:59:00+00:00,137678,,
E09000009,Ealing,London,2023-12-07 23:59:00+00:00,131850,,
E09000010,Enfield,London,2023-12-07 23:59:00+00:00,105786,,
E09000011,Greenwich,London,2023-12-07 23:59:00+00:00,99995,,
E09000012,Hackney and City of London,London,2023-12-07 23:59:00+00:00,98212,,
E09000013,Hammersmith and Fulham,London,2023-12-07 23:59:00+00:00,69868,,
E09000014,Haringey,London,2023-12-07 23:59:00+00:00,91330,,
E09000015,Harrow,London,2023-12-07 23:59:00+00:00,91136,,
E09000016,Havering,London,2023-12-07 23:59:00+00:00,98944,,
E09000017,Hillingdon,London,2023-12-07 23:59:00+00:00,113931,,
E09000018,Hounslow,London,2023-12-07 23:59:00+00:00,103913,,
E09000019,Islington,London,2023-12-07 23:59:00+00:00,82679,,
E09000020,Kensington and Chelsea,London,2023-12-07 23:59:00+00:00,49573,,
E09000021,Kingston upon Thames,London,2023-12-07 23:59:00+00:00,66653,,
E09000022,Lambeth,London,2023-12-07 23:59:00+00:00,121929,,
E09000023,Lewisham,London,2023-12-07 23:59:00+00:00,105736,,
E09000024,Merton,London,2023-12-07 23:59:00+00:00,79819,,
E09000025,Newham,London,2023-12-07 23:59:00+00:00,115834,,
E09000026,Redbridge,London,2023-12-07 23:59:00+00:00,108716,,
E09000027,Richmond upon Thames,London,2023-12-07 23:59:00+00:00,74098,,
E09000028,Southwark,London,2023-12-07 23:59:00+00:00,112648,,
E09000029,Sutton,London,2023-12-07 23:59:00+00:00,81062,,
E09000030,Tower Hamlets,London,2023-12-07 23:59:00+00:00,115416,,
E09000031,Waltham Forest,London,2023-12-07 23:59:00+00:00,98333,,
E09000032,Wandsworth,London,2023-12-07 23:59:00+00:00,127439,,
E09000033,Westminster,London,2023-12-07 23:59:00+00:00,75585,,
E10000002,Buckinghamshire,South East,2023-12-07 23:59:00+00:00,204956,,
E10000003,Cambridgeshire,East of England,2023-12-07 23:59:00+00:00,245621,,
E10000006,Cumbria,North West,2023-12-07 23:59:00+00:00,184309,,
E10000007,Derbyshire,East Midlands,2023-12-07 23:59:00+00:00,294805,,
E10000008,Devon,South West,2023-12-07 23:59:00+00:00,275913,,
E10000011,East Sussex,South East,2023-12-07 23:59:00+00:00,192438,,
E10000012,Essex,East of England,2023-12-07 23:59:00+00:00,561395,,
E10000013,Gloucestershire,South West,2023-12-07 23:59:00+00:00,220069,,
E10000014,Hampshire,South East,2023-12-07 23:59:00+00:00,517381,,
E10000015,Hertfordshire,East of England,2023-12-07 23:59:00+00:00,454354,,
E10000016,Kent,South East,2023-12-07 23:59:00+00:00,574734,,
E10000017,Lancashire,North West,2023-12-07 23:59:00+00:00,472548,,
E10000018,Leicestershire,East Midlands,2023-12-07 23:59:00+00:00,264809,,
E10000019,Lincolnshire,East Midlands,2023-12-07 23:59:00+00:00,263898,,
E10000020,Norfolk,East of England,2023-12-07 23:59:00+00:00,306446,,
E10000021,Northamptonshire,East Midlands,2023-12-07 23:59:00+00:00,286865,,
E10000023,North Yorkshire,Yorkshire and The Humber,2023-12-07 23:59:00+00:00,214430,,
E10000024,Nottinghamshire,East Midlands,2023-12-07 23:59:00+00:00,318654,,
E10000025,Oxfordshire,South East,2023-12-07 23:59:00+00:00,262662,,
E10000027,Somerset,South West,2023-12-07 23:59:00+00:00,194740,,
E10000028,Staffordshire,West Midlands,2023-12-07 23:59:00+00:00,334968,,
E10000029,Suffolk,East of England,2023-12-07 23:59:00+00:00,253154,,
E10000030,Surrey,South East,2023-12-07 23:59:00+00:00,462428,,
E10000031,Warwickshire,West Midlands,2023-12-07 23:59:00+00:00,221556,,
E10000032,West Sussex,South East,2023-12-07 23:59:00+00:00,315596,,
E10000034,Worcestershire,West Midlands,2023-12-07 23:59:00+00:00,212100,,
W06000001,Isle of Anglesey,,2023-12-07 23:59:00+00:00,15492,,
W06000002,Gwynedd,,2023-12-07 23:59:00+00:00,28060,,
W06000003,Conwy,,2023-12-07 23:59:00+00:00,27884,,
W06000004,Denbighshire,,2023-12-07 23:59:00+00:00,25868,,
W06000005,Flintshire,,2023-12-07 23:59:00+00:00,40071,,
W06000006,Wrexham,,2023-12-07 23:59:00+00:00,39068,,
W06000008,Ceredigion,,2023-12-07 23:59:00+00:00,13391,,
W06000009,Pembrokeshire,,2023-12-07 23:59:00+00:00,27325,,
W06000010,Carmarthenshire,,2023-12-07 23:59:00+00:00,49535,,
W06000011,Swansea,,2023-12-07 23:59:00+00:00,70479,,
W06000012,Neath Port Talbot,,2023-12-07 23:59:00+00:00,43962,,
W06000013,Bridgend,,2023-12-07 23:59:00+00:00,42681,,
W06000014,Vale of Glamorgan,,2023-12-07 23:59:00+00:00,39093,,
W06000015,Cardiff,,2023-12-07 23:59:00+00:00,107995,,
W06000016,Rhondda Cynon Taf,,2023-12-07 23:59:00+00:00,74461,,
W06000018,Caerphilly,,2023-12-07 23:59:00+00:00,52807,,
W06000019,Blaenau Gwent,,2023-12-07 23:59:00+00:00,21843,,
W06000020,Torfaen,,2023-12-07 23:59:00+00:00,27760,,
W06000021,Monmouthshire,,2023-12-07 23:59:00+00:00,20741,,
W06000022,Newport,,2023-12-07 23:59:00+00:00,45442,,
W06000023,Powys,,2023-12-07 23:59:00+00:00,26916,,
W06000024,Merthyr Tydfil,,2023-12-07 23:59:00+00:00,19967,,
