Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-08-07 23:59:00+01:00,5278675,114447
N92000002,Northern Ireland,2021-08-07 23:59:00+01:00,164935,2219
S92000003,Scotland,2021-08-07 23:59:00+01:00,353301,7992
W92000004,Wales,2021-08-07 23:59:00+01:00,245341,5623
