Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-02-23 23:59:00+00:00,15947871,140196
N92000002,Northern Ireland,2022-02-23 23:59:00+00:00,613731,3193
S92000003,Scotland,2022-02-23 23:59:00+00:00,1362296,10629
W92000004,Wales,2022-02-23 23:59:00+00:00,810785,6961
