Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-08-02 13:26:09.964804+00:00,762
E09000003,Barnet,London,2020-08-02 13:26:09.964804+00:00,1682
E08000025,Birmingham,West Midlands,2020-08-02 13:26:09.964804+00:00,5273
E08000001,Bolton,North West,2020-08-02 13:26:09.964804+00:00,2002
E09000005,Brent,London,2020-08-02 13:26:09.964804+00:00,1807
E09000007,Camden,London,2020-08-02 13:26:09.964804+00:00,722
E06000056,Central Bedfordshire,East of England,2020-08-02 13:26:09.964804+00:00,1276
E06000050,Cheshire West and Chester,North West,2020-08-02 13:26:09.964804+00:00,2047
E06000005,Darlington,North East,2020-08-02 13:26:09.964804+00:00,610
E09000009,Ealing,London,2020-08-02 13:26:09.964804+00:00,1615
E09000015,Harrow,London,2020-08-02 13:26:09.964804+00:00,1326
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-08-02 13:26:09.964804+00:00,1576
E10000017,Lancashire,North West,2020-08-02 13:26:09.964804+00:00,7167
E08000035,Leeds,Yorkshire and The Humber,2020-08-02 13:26:09.964804+00:00,3867
E09000023,Lewisham,London,2020-08-02 13:26:09.964804+00:00,1245
E08000012,Liverpool,North West,2020-08-02 13:26:09.964804+00:00,2570
E06000002,Middlesbrough,North East,2020-08-02 13:26:09.964804+00:00,973
E06000042,Milton Keynes,South East,2020-08-02 13:26:09.964804+00:00,879
E10000023,North Yorkshire,Yorkshire and The Humber,2020-08-02 13:26:09.964804+00:00,2578
E06000018,Nottingham,East Midlands,2020-08-02 13:26:09.964804+00:00,1229
E06000026,Plymouth,South West,2020-08-02 13:26:09.964804+00:00,678
E06000038,Reading,South East,2020-08-02 13:26:09.964804+00:00,803
E08000006,Salford,North West,2020-08-02 13:26:09.964804+00:00,1480
E08000014,Sefton,North West,2020-08-02 13:26:09.964804+00:00,1571
E06000051,Shropshire,West Midlands,2020-08-02 13:26:09.964804+00:00,1438
E06000039,Slough,South East,2020-08-02 13:26:09.964804+00:00,673
E10000027,Somerset,South West,2020-08-02 13:26:09.964804+00:00,1312
E08000007,Stockport,North West,2020-08-02 13:26:09.964804+00:00,1763
E06000004,Stockton-on-Tees,North East,2020-08-02 13:26:09.964804+00:00,984
E08000024,Sunderland,North East,2020-08-02 13:26:09.964804+00:00,1787
E06000007,Warrington,North West,2020-08-02 13:26:09.964804+00:00,1344
E10000032,West Sussex,South East,2020-08-02 13:26:09.964804+00:00,2806
E06000054,Wiltshire,South West,2020-08-02 13:26:09.964804+00:00,1307
E06000040,Windsor and Maidenhead,South East,2020-08-02 13:26:09.964804+00:00,421
E08000015,Wirral,North West,2020-08-02 13:26:09.964804+00:00,2070
E06000055,Bedford,East of England,2020-08-02 13:26:09.964804+00:00,1355
E06000008,Blackburn with Darwen,North West,2020-08-02 13:26:09.964804+00:00,1418
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-08-02 13:26:09.964804+00:00,833
E06000036,Bracknell Forest,South East,2020-08-02 13:26:09.964804+00:00,390
E06000023,"Bristol, City of",South West,2020-08-02 13:26:09.964804+00:00,1344
E10000002,Buckinghamshire,South East,2020-08-02 13:26:09.964804+00:00,1749
E06000049,Cheshire East,North West,2020-08-02 13:26:09.964804+00:00,2254
E06000052,Cornwall and Isles of Scilly,South West,2020-08-02 13:26:09.964804+00:00,929
E09000008,Croydon,London,2020-08-02 13:26:09.964804+00:00,1888
E10000008,Devon,South West,2020-08-02 13:26:09.964804+00:00,1244
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-08-02 13:26:09.964804+00:00,1656
E10000011,East Sussex,South East,2020-08-02 13:26:09.964804+00:00,1620
E09000011,Greenwich,London,2020-08-02 13:26:09.964804+00:00,994
E09000014,Haringey,London,2020-08-02 13:26:09.964804+00:00,799
E06000001,Hartlepool,North East,2020-08-02 13:26:09.964804+00:00,616
E09000016,Havering,London,2020-08-02 13:26:09.964804+00:00,997
E06000019,"Herefordshire, County of",West Midlands,2020-08-02 13:26:09.964804+00:00,886
E09000017,Hillingdon,London,2020-08-02 13:26:09.964804+00:00,1152
