Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-10-28 23:59:00+00:00,799019,40414
N92000002,Northern Ireland,2020-10-28 23:59:00+00:00,36394,680
S92000003,Scotland,2020-10-28 23:59:00+00:00,60403,2754
W92000004,Wales,2020-10-28 23:59:00+00:00,46459,1827
