Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-06-20 13:00:20.576357+00:00,505
E09000003,Barnet,London,2020-06-20 13:00:20.576357+00:00,1315
E08000025,Birmingham,West Midlands,2020-06-20 13:00:20.576357+00:00,3337
E08000001,Bolton,North West,2020-06-20 13:00:20.576357+00:00,1050
E09000005,Brent,London,2020-06-20 13:00:20.576357+00:00,1497
E09000007,Camden,London,2020-06-20 13:00:20.576357+00:00,639
E06000056,Central Bedfordshire,East of England,2020-06-20 13:00:20.576357+00:00,739
E06000050,Cheshire West and Chester,North West,2020-06-20 13:00:20.576357+00:00,1230
E06000005,Darlington,North East,2020-06-20 13:00:20.576357+00:00,406
E09000009,Ealing,London,2020-06-20 13:00:20.576357+00:00,1224
E09000015,Harrow,London,2020-06-20 13:00:20.576357+00:00,1046
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-06-20 13:00:20.576357+00:00,795
E10000017,Lancashire,North West,2020-06-20 13:00:20.576357+00:00,3821
E08000035,Leeds,Yorkshire and The Humber,2020-06-20 13:00:20.576357+00:00,1893
E09000023,Lewisham,London,2020-06-20 13:00:20.576357+00:00,999
E08000012,Liverpool,North West,2020-06-20 13:00:20.576357+00:00,1677
E06000002,Middlesbrough,North East,2020-06-20 13:00:20.576357+00:00,695
E06000042,Milton Keynes,South East,2020-06-20 13:00:20.576357+00:00,514
E10000023,North Yorkshire,Yorkshire and The Humber,2020-06-20 13:00:20.576357+00:00,1346
E06000018,Nottingham,East Midlands,2020-06-20 13:00:20.576357+00:00,626
E06000026,Plymouth,South West,2020-06-20 13:00:20.576357+00:00,369
E06000038,Reading,South East,2020-06-20 13:00:20.576357+00:00,595
E08000006,Salford,North West,2020-06-20 13:00:20.576357+00:00,972
E08000014,Sefton,North West,2020-06-20 13:00:20.576357+00:00,972
E06000051,Shropshire,West Midlands,2020-06-20 13:00:20.576357+00:00,858
E06000039,Slough,South East,2020-06-20 13:00:20.576357+00:00,465
E10000027,Somerset,South West,2020-06-20 13:00:20.576357+00:00,793
E08000007,Stockport,North West,2020-06-20 13:00:20.576357+00:00,1079
E06000004,Stockton-on-Tees,North East,2020-06-20 13:00:20.576357+00:00,644
E08000024,Sunderland,North East,2020-06-20 13:00:20.576357+00:00,1386
E06000007,Warrington,North West,2020-06-20 13:00:20.576357+00:00,802
E10000032,West Sussex,South East,2020-06-20 13:00:20.576357+00:00,1367
E06000054,Wiltshire,South West,2020-06-20 13:00:20.576357+00:00,545
E06000040,Windsor and Maidenhead,South East,2020-06-20 13:00:20.576357+00:00,307
E08000015,Wirral,North West,2020-06-20 13:00:20.576357+00:00,1354
E06000055,Bedford,East of England,2020-06-20 13:00:20.576357+00:00,774
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-06-20 13:00:20.576357+00:00,489
E06000036,Bracknell Forest,South East,2020-06-20 13:00:20.576357+00:00,264
E06000023,"Bristol, City of",South West,2020-06-20 13:00:20.576357+00:00,722
