Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-12-14 23:59:00+00:00,20317848,
S92000003,Scotland,2022-12-14 23:59:00+00:00,2133905,
W92000004,Wales,2022-12-14 23:59:00+00:00,890815,
