Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-07-15 23:59:00+01:00,4594159,113062
N92000002,Northern Ireland,2021-07-15 23:59:00+01:00,135227,2159
S92000003,Scotland,2021-07-15 23:59:00+01:00,323288,7791
W92000004,Wales,2021-07-15 23:59:00+01:00,228424,5581
