Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-06-13 13:54:53.423348+00:00,502
E09000003,Barnet,London,2020-06-13 13:54:53.423348+00:00,1310
E08000025,Birmingham,West Midlands,2020-06-13 13:54:53.423348+00:00,3308
E08000001,Bolton,North West,2020-06-13 13:54:53.423348+00:00,1040
E09000005,Brent,London,2020-06-13 13:54:53.423348+00:00,1489
E09000007,Camden,London,2020-06-13 13:54:53.423348+00:00,635
E06000056,Central Bedfordshire,East of England,2020-06-13 13:54:53.423348+00:00,703
E06000050,Cheshire West and Chester,North West,2020-06-13 13:54:53.423348+00:00,1198
E06000005,Darlington,North East,2020-06-13 13:54:53.423348+00:00,401
E09000009,Ealing,London,2020-06-13 13:54:53.423348+00:00,1219
E09000015,Harrow,London,2020-06-13 13:54:53.423348+00:00,1046
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-06-13 13:54:53.423348+00:00,772
E10000017,Lancashire,North West,2020-06-13 13:54:53.423348+00:00,3775
E08000035,Leeds,Yorkshire and The Humber,2020-06-13 13:54:53.423348+00:00,1879
E09000023,Lewisham,London,2020-06-13 13:54:53.423348+00:00,997
E08000012,Liverpool,North West,2020-06-13 13:54:53.423348+00:00,1661
E06000002,Middlesbrough,North East,2020-06-13 13:54:53.423348+00:00,691
E06000042,Milton Keynes,South East,2020-06-13 13:54:53.423348+00:00,513
E10000023,North Yorkshire,Yorkshire and The Humber,2020-06-13 13:54:53.423348+00:00,1336
E06000018,Nottingham,East Midlands,2020-06-13 13:54:53.423348+00:00,620
E06000026,Plymouth,South West,2020-06-13 13:54:53.423348+00:00,367
E06000038,Reading,South East,2020-06-13 13:54:53.423348+00:00,592
E08000006,Salford,North West,2020-06-13 13:54:53.423348+00:00,962
E08000014,Sefton,North West,2020-06-13 13:54:53.423348+00:00,963
E06000051,Shropshire,West Midlands,2020-06-13 13:54:53.423348+00:00,836
E06000039,Slough,South East,2020-06-13 13:54:53.423348+00:00,458
