Code,Country,Timestamp,Confirmed,Deaths
S92000003,Scotland,2020-06-03 13:01:19.880302+00:00,15504,2375
E92000001,England,2020-06-03 13:01:19.880302+00:00,153376,35456
N92000002,Northern Ireland,2020-06-03 13:01:19.880302+00:00,4740,526
W92000004,Wales,2020-06-03 13:01:19.880302+00:00,14203,1371
