Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2020-11-17 23:59:00+00:00,3440,111,C
E06000002,Middlesbrough,North East,2020-11-17 23:59:00+00:00,5037,184,C
E06000003,Redcar and Cleveland,North East,2020-11-17 23:59:00+00:00,4044,159,C
E06000004,Stockton-on-Tees,North East,2020-11-17 23:59:00+00:00,6675,183,C
E06000005,Darlington,North East,2020-11-17 23:59:00+00:00,2867,121,C
E06000006,Halton,North West,2020-11-17 23:59:00+00:00,4334,142,C
E06000007,Warrington,North West,2020-11-17 23:59:00+00:00,7639,234,C
E06000008,Blackburn with Darwen,North West,2020-11-17 23:59:00+00:00,8831,150,C
E06000009,Blackpool,North West,2020-11-17 23:59:00+00:00,4799,196,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-11-17 23:59:00+00:00,8771,254,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-11-17 23:59:00+00:00,8469,317,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-11-17 23:59:00+00:00,4363,104,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-11-17 23:59:00+00:00,3934,116,C
E06000014,York,Yorkshire and The Humber,2020-11-17 23:59:00+00:00,5291,119,C
E06000015,Derby,East Midlands,2020-11-17 23:59:00+00:00,6816,284,C
E06000016,Leicester,East Midlands,2020-11-17 23:59:00+00:00,15531,314,C
E06000017,Rutland,East Midlands,2020-11-17 23:59:00+00:00,419,21,C
E06000018,Nottingham,East Midlands,2020-11-17 23:59:00+00:00,15862,282,C
E06000019,"Herefordshire, County of",West Midlands,2020-11-17 23:59:00+00:00,2137,108,C
E06000020,Telford and Wrekin,West Midlands,2020-11-17 23:59:00+00:00,3506,93,C
E06000021,Stoke-on-Trent,West Midlands,2020-11-17 23:59:00+00:00,7540,229,C
E06000022,Bath and North East Somerset,South West,2020-11-17 23:59:00+00:00,3259,50,C
E06000023,"Bristol, City of",South West,2020-11-17 23:59:00+00:00,13382,179,C
E06000024,North Somerset,South West,2020-11-17 23:59:00+00:00,3422,132,C
E06000025,South Gloucestershire,South West,2020-11-17 23:59:00+00:00,5277,142,C
E06000026,Plymouth,South West,2020-11-17 23:59:00+00:00,3569,94,C
E06000027,Torbay,South West,2020-11-17 23:59:00+00:00,1735,80,C
E06000030,Swindon,South West,2020-11-17 23:59:00+00:00,3360,117,C
E06000031,Peterborough,East of England,2020-11-17 23:59:00+00:00,3658,106,C
E06000032,Luton,East of England,2020-11-17 23:59:00+00:00,4779,207,C
E06000033,Southend-on-Sea,East of England,2020-11-17 23:59:00+00:00,2089,169,C
E06000034,Thurrock,East of England,2020-11-17 23:59:00+00:00,2404,187,C
E06000035,Medway,South East,2020-11-17 23:59:00+00:00,3801,194,C
E06000036,Bracknell Forest,South East,2020-11-17 23:59:00+00:00,1272,66,C
E06000037,West Berkshire,South East,2020-11-17 23:59:00+00:00,1477,80,C
E06000038,Reading,South East,2020-11-17 23:59:00+00:00,2301,134,C
E06000039,Slough,South East,2020-11-17 23:59:00+00:00,3033,105,C
E06000040,Windsor and Maidenhead,South East,2020-11-17 23:59:00+00:00,2075,91,C
E06000041,Wokingham,South East,2020-11-17 23:59:00+00:00,1789,111,C
E06000042,Milton Keynes,South East,2020-11-17 23:59:00+00:00,3068,123,C
E06000043,Brighton and Hove,South East,2020-11-17 23:59:00+00:00,3732,121,C
E06000044,Portsmouth,South East,2020-11-17 23:59:00+00:00,3807,93,C
E06000045,Southampton,South East,2020-11-17 23:59:00+00:00,3501,133,C
E06000046,Isle of Wight,South East,2020-11-17 23:59:00+00:00,858,78,C
E06000047,County Durham,North East,2020-11-17 23:59:00+00:00,17230,668,C
E06000049,Cheshire East,North West,2020-11-17 23:59:00+00:00,8019,406,C
E06000050,Cheshire West and Chester,North West,2020-11-17 23:59:00+00:00,8159,368,C
E06000051,Shropshire,West Midlands,2020-11-17 23:59:00+00:00,4975,235,C
E06000052,Cornwall and Isles of Scilly,South West,2020-11-17 23:59:00+00:00,3327,157,C
E06000054,Wiltshire,South West,2020-11-17 23:59:00+00:00,4231,222,C
E06000055,Bedford,East of England,2020-11-17 23:59:00+00:00,2928,181,C
E06000056,Central Bedfordshire,East of England,2020-11-17 23:59:00+00:00,3145,246,C
E06000057,Northumberland,North East,2020-11-17 23:59:00+00:00,7339,308,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-11-17 23:59:00+00:00,6402,178,C
E06000059,Dorset,South West,2020-11-17 23:59:00+00:00,2856,128,C
E08000001,Bolton,North West,2020-11-17 23:59:00+00:00,13843,398,C
E08000002,Bury,North West,2020-11-17 23:59:00+00:00,8903,297,C
E08000003,Manchester,North West,2020-11-17 23:59:00+00:00,29039,511,C
E08000004,Oldham,North West,2020-11-17 23:59:00+00:00,13598,345,C
E08000005,Rochdale,North West,2020-11-17 23:59:00+00:00,11451,362,C
E08000006,Salford,North West,2020-11-17 23:59:00+00:00,12522,366,C
E08000007,Stockport,North West,2020-11-17 23:59:00+00:00,9657,358,C
E08000008,Tameside,North West,2020-11-17 23:59:00+00:00,9682,443,C
E08000009,Trafford,North West,2020-11-17 23:59:00+00:00,8167,280,C
E08000010,Wigan,North West,2020-11-17 23:59:00+00:00,15141,543,C
E08000011,Knowsley,North West,2020-11-17 23:59:00+00:00,7471,213,C
E08000012,Liverpool,North West,2020-11-17 23:59:00+00:00,23012,671,C
E08000013,St. Helens,North West,2020-11-17 23:59:00+00:00,7156,207,C
E08000014,Sefton,North West,2020-11-17 23:59:00+00:00,9969,392,C
E08000015,Wirral,North West,2020-11-17 23:59:00+00:00,9496,409,C
