Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-04-28 14:36:24.950648+00:00,445
E09000003,Barnet,London,2020-04-28 14:36:24.950648+00:00,1170
E08000016,Barnsley,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,590
E06000022,Bath and North East Somerset,South West,2020-04-28 14:36:24.950648+00:00,203
E06000055,Bedford,East of England,2020-04-28 14:36:24.950648+00:00,424
E09000004,Bexley,London,2020-04-28 14:36:24.950648+00:00,596
E08000025,Birmingham,West Midlands,2020-04-28 14:36:24.950648+00:00,2733
E06000008,Blackburn with Darwen,North West,2020-04-28 14:36:24.950648+00:00,293
E06000009,Blackpool,North West,2020-04-28 14:36:24.950648+00:00,388
E08000001,Bolton,North West,2020-04-28 14:36:24.950648+00:00,717
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-04-28 14:36:24.950648+00:00,397
E06000036,Bracknell Forest,South East,2020-04-28 14:36:24.950648+00:00,201
E08000032,Bradford,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,795
E09000005,Brent,London,2020-04-28 14:36:24.950648+00:00,1328
E06000043,Brighton and Hove,South East,2020-04-28 14:36:24.950648+00:00,346
E06000023,"Bristol, City of",South West,2020-04-28 14:36:24.950648+00:00,584
E09000006,Bromley,London,2020-04-28 14:36:24.950648+00:00,1016
E10000002,Buckinghamshire,South East,2020-04-28 14:36:24.950648+00:00,784
E08000002,Bury,North West,2020-04-28 14:36:24.950648+00:00,429
E08000033,Calderdale,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,231
E10000003,Cambridgeshire,East of England,2020-04-28 14:36:24.950648+00:00,703
E09000007,Camden,London,2020-04-28 14:36:24.950648+00:00,564
E06000056,Central Bedfordshire,East of England,2020-04-28 14:36:24.950648+00:00,456
E06000049,Cheshire East,North West,2020-04-28 14:36:24.950648+00:00,812
E06000050,Cheshire West and Chester,North West,2020-04-28 14:36:24.950648+00:00,743
E09000001,City of London,London,2020-04-28 14:36:24.950648+00:00,16
E06000052,Cornwall and Isles of Scilly,South West,2020-04-28 14:36:24.950648+00:00,473
E06000047,County Durham,North East,2020-04-28 14:36:24.950648+00:00,1256
E08000026,Coventry,West Midlands,2020-04-28 14:36:24.950648+00:00,636
E09000008,Croydon,London,2020-04-28 14:36:24.950648+00:00,1325
E10000006,Cumbria,North West,2020-04-28 14:36:24.950648+00:00,1761
E06000005,Darlington,North East,2020-04-28 14:36:24.950648+00:00,244
E06000015,Derby,East Midlands,2020-04-28 14:36:24.950648+00:00,456
E10000007,Derbyshire,East Midlands,2020-04-28 14:36:24.950648+00:00,1119
E10000008,Devon,South West,2020-04-28 14:36:24.950648+00:00,658
E08000017,Doncaster,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,411
E06000059,Dorset,South West,2020-04-28 14:36:24.950648+00:00,300
E08000027,Dudley,West Midlands,2020-04-28 14:36:24.950648+00:00,717
E09000009,Ealing,London,2020-04-28 14:36:24.950648+00:00,1025
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,512
E10000011,East Sussex,South East,2020-04-28 14:36:24.950648+00:00,524
E09000010,Enfield,London,2020-04-28 14:36:24.950648+00:00,822
E10000012,Essex,East of England,2020-04-28 14:36:24.950648+00:00,2424
E08000037,Gateshead,North East,2020-04-28 14:36:24.950648+00:00,752
E10000013,Gloucestershire,South West,2020-04-28 14:36:24.950648+00:00,1139
E09000011,Greenwich,London,2020-04-28 14:36:24.950648+00:00,619
E09000012,Hackney,London,2020-04-28 14:36:24.950648+00:00,597
E06000006,Halton,North West,2020-04-28 14:36:24.950648+00:00,308
E09000013,Hammersmith and Fulham,London,2020-04-28 14:36:24.950648+00:00,602
E10000014,Hampshire,South East,2020-04-28 14:36:24.950648+00:00,2652
E09000014,Haringey,London,2020-04-28 14:36:24.950648+00:00,534
E09000015,Harrow,London,2020-04-28 14:36:24.950648+00:00,884
E06000001,Hartlepool,North East,2020-04-28 14:36:24.950648+00:00,165
E09000016,Havering,London,2020-04-28 14:36:24.950648+00:00,620
E06000019,"Herefordshire, County of",West Midlands,2020-04-28 14:36:24.950648+00:00,259
E10000015,Hertfordshire,East of England,2020-04-28 14:36:24.950648+00:00,2183
E09000017,Hillingdon,London,2020-04-28 14:36:24.950648+00:00,707
E09000018,Hounslow,London,2020-04-28 14:36:24.950648+00:00,632
E06000046,Isle of Wight,South East,2020-04-28 14:36:24.950648+00:00,104
E09000019,Islington,London,2020-04-28 14:36:24.950648+00:00,401
E09000020,Kensington and Chelsea,London,2020-04-28 14:36:24.950648+00:00,454
E10000016,Kent,South East,2020-04-28 14:36:24.950648+00:00,3243
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,396
E09000021,Kingston upon Thames,London,2020-04-28 14:36:24.950648+00:00,429
E08000034,Kirklees,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,532
E08000011,Knowsley,North West,2020-04-28 14:36:24.950648+00:00,511
E09000022,Lambeth,London,2020-04-28 14:36:24.950648+00:00,1114
E10000017,Lancashire,North West,2020-04-28 14:36:24.950648+00:00,2634
E08000035,Leeds,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,1308
E06000016,Leicester,East Midlands,2020-04-28 14:36:24.950648+00:00,620
E10000018,Leicestershire,East Midlands,2020-04-28 14:36:24.950648+00:00,874
E09000023,Lewisham,London,2020-04-28 14:36:24.950648+00:00,896
E10000019,Lincolnshire,East Midlands,2020-04-28 14:36:24.950648+00:00,804
E08000012,Liverpool,North West,2020-04-28 14:36:24.950648+00:00,1345
E06000032,Luton,East of England,2020-04-28 14:36:24.950648+00:00,571
E08000003,Manchester,North West,2020-04-28 14:36:24.950648+00:00,1033
E06000035,Medway,South East,2020-04-28 14:36:24.950648+00:00,592
E09000024,Merton,London,2020-04-28 14:36:24.950648+00:00,633
E06000002,Middlesbrough,North East,2020-04-28 14:36:24.950648+00:00,509
E06000042,Milton Keynes,South East,2020-04-28 14:36:24.950648+00:00,441
E08000021,Newcastle upon Tyne,North East,2020-04-28 14:36:24.950648+00:00,843
E09000025,Newham,London,2020-04-28 14:36:24.950648+00:00,936
E10000020,Norfolk,East of England,2020-04-28 14:36:24.950648+00:00,1386
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,129
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,322
E06000024,North Somerset,South West,2020-04-28 14:36:24.950648+00:00,211
E08000022,North Tyneside,North East,2020-04-28 14:36:24.950648+00:00,450
E10000023,North Yorkshire,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,864
E10000021,Northamptonshire,East Midlands,2020-04-28 14:36:24.950648+00:00,1008
E06000057,Northumberland,North East,2020-04-28 14:36:24.950648+00:00,729
E06000018,Nottingham,East Midlands,2020-04-28 14:36:24.950648+00:00,488
E10000024,Nottinghamshire,East Midlands,2020-04-28 14:36:24.950648+00:00,1022
E08000004,Oldham,North West,2020-04-28 14:36:24.950648+00:00,576
E10000025,Oxfordshire,South East,2020-04-28 14:36:24.950648+00:00,1489
E06000031,Peterborough,East of England,2020-04-28 14:36:24.950648+00:00,216
E06000026,Plymouth,South West,2020-04-28 14:36:24.950648+00:00,273
E06000044,Portsmouth,South East,2020-04-28 14:36:24.950648+00:00,275
E06000038,Reading,South East,2020-04-28 14:36:24.950648+00:00,448
E09000026,Redbridge,London,2020-04-28 14:36:24.950648+00:00,654
E06000003,Redcar and Cleveland,North East,2020-04-28 14:36:24.950648+00:00,297
E09000027,Richmond upon Thames,London,2020-04-28 14:36:24.950648+00:00,357
E08000005,Rochdale,North West,2020-04-28 14:36:24.950648+00:00,414
E08000018,Rotherham,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,655
E06000017,Rutland,East Midlands,2020-04-28 14:36:24.950648+00:00,20
E08000006,Salford,North West,2020-04-28 14:36:24.950648+00:00,567
E08000028,Sandwell,West Midlands,2020-04-28 14:36:24.950648+00:00,926
E08000014,Sefton,North West,2020-04-28 14:36:24.950648+00:00,761
E08000019,Sheffield,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,2009
E06000051,Shropshire,West Midlands,2020-04-28 14:36:24.950648+00:00,462
E06000039,Slough,South East,2020-04-28 14:36:24.950648+00:00,365
E08000029,Solihull,West Midlands,2020-04-28 14:36:24.950648+00:00,543
E10000027,Somerset,South West,2020-04-28 14:36:24.950648+00:00,462
E06000025,South Gloucestershire,South West,2020-04-28 14:36:24.950648+00:00,336
E08000023,South Tyneside,North East,2020-04-28 14:36:24.950648+00:00,501
E06000045,Southampton,South East,2020-04-28 14:36:24.950648+00:00,443
E06000033,Southend-on-Sea,East of England,2020-04-28 14:36:24.950648+00:00,288
E09000028,Southwark,London,2020-04-28 14:36:24.950648+00:00,1163
E08000013,St. Helens,North West,2020-04-28 14:36:24.950648+00:00,616
E10000028,Staffordshire,West Midlands,2020-04-28 14:36:24.950648+00:00,1637
E08000007,Stockport,North West,2020-04-28 14:36:24.950648+00:00,780
E06000004,Stockton-on-Tees,North East,2020-04-28 14:36:24.950648+00:00,330
E06000021,Stoke-on-Trent,West Midlands,2020-04-28 14:36:24.950648+00:00,423
E10000029,Suffolk,East of England,2020-04-28 14:36:24.950648+00:00,987
E08000024,Sunderland,North East,2020-04-28 14:36:24.950648+00:00,1098
E10000030,Surrey,South East,2020-04-28 14:36:24.950648+00:00,2462
E09000029,Sutton,London,2020-04-28 14:36:24.950648+00:00,653
E06000030,Swindon,South West,2020-04-28 14:36:24.950648+00:00,348
E08000008,Tameside,North West,2020-04-28 14:36:24.950648+00:00,440
E06000020,Telford and Wrekin,West Midlands,2020-04-28 14:36:24.950648+00:00,242
E06000034,Thurrock,East of England,2020-04-28 14:36:24.950648+00:00,269
E06000027,Torbay,South West,2020-04-28 14:36:24.950648+00:00,199
E09000030,Tower Hamlets,London,2020-04-28 14:36:24.950648+00:00,593
E08000009,Trafford,North West,2020-04-28 14:36:24.950648+00:00,565
E08000036,Wakefield,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,487
E08000030,Walsall,West Midlands,2020-04-28 14:36:24.950648+00:00,888
E09000031,Waltham Forest,London,2020-04-28 14:36:24.950648+00:00,711
E09000032,Wandsworth,London,2020-04-28 14:36:24.950648+00:00,898
E06000007,Warrington,North West,2020-04-28 14:36:24.950648+00:00,575
E10000031,Warwickshire,West Midlands,2020-04-28 14:36:24.950648+00:00,1090
E06000037,West Berkshire,South East,2020-04-28 14:36:24.950648+00:00,303
E10000032,West Sussex,South East,2020-04-28 14:36:24.950648+00:00,1061
E09000033,Westminster,London,2020-04-28 14:36:24.950648+00:00,585
E08000010,Wigan,North West,2020-04-28 14:36:24.950648+00:00,595
E06000054,Wiltshire,South West,2020-04-28 14:36:24.950648+00:00,403
E06000040,Windsor and Maidenhead,South East,2020-04-28 14:36:24.950648+00:00,233
E08000015,Wirral,North West,2020-04-28 14:36:24.950648+00:00,960
E06000041,Wokingham,South East,2020-04-28 14:36:24.950648+00:00,357
E08000031,Wolverhampton,West Midlands,2020-04-28 14:36:24.950648+00:00,765
E10000034,Worcestershire,West Midlands,2020-04-28 14:36:24.950648+00:00,1072
E06000014,York,Yorkshire and The Humber,2020-04-28 14:36:24.950648+00:00,258
