Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-11-28 23:59:00+00:00,18133,288,C
E06000002,Middlesbrough,North East,2021-11-28 23:59:00+00:00,27655,386,C
E06000003,Redcar and Cleveland,North East,2021-11-28 23:59:00+00:00,24482,352,C
E06000004,Stockton-on-Tees,North East,2021-11-28 23:59:00+00:00,35439,497,C
E06000005,Darlington,North East,2021-11-28 23:59:00+00:00,19020,285,C
E06000006,Halton,North West,2021-11-28 23:59:00+00:00,24434,305,C
E06000007,Warrington,North West,2021-11-28 23:59:00+00:00,38237,525,C
E06000008,Blackburn with Darwen,North West,2021-11-28 23:59:00+00:00,32480,465,C
E06000009,Blackpool,North West,2021-11-28 23:59:00+00:00,25253,504,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-11-28 23:59:00+00:00,45578,729,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-11-28 23:59:00+00:00,49945,856,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-11-28 23:59:00+00:00,26591,333,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-11-28 23:59:00+00:00,25310,339,C
E06000014,York,Yorkshire and The Humber,2021-11-28 23:59:00+00:00,28830,355,C
E06000015,Derby,East Midlands,2021-11-28 23:59:00+00:00,41437,723,C
E06000016,Leicester,East Midlands,2021-11-28 23:59:00+00:00,66779,904,C
E06000017,Rutland,East Midlands,2021-11-28 23:59:00+00:00,5014,69,C
E06000018,Nottingham,East Midlands,2021-11-28 23:59:00+00:00,57594,732,C
E06000019,"Herefordshire, County of",West Midlands,2021-11-28 23:59:00+00:00,21960,319,C
E06000020,Telford and Wrekin,West Midlands,2021-11-28 23:59:00+00:00,29259,293,C
E06000021,Stoke-on-Trent,West Midlands,2021-11-28 23:59:00+00:00,44007,812,C
E06000022,Bath and North East Somerset,South West,2021-11-28 23:59:00+00:00,28024,260,C
E06000023,"Bristol, City of",South West,2021-11-28 23:59:00+00:00,76457,577,C
E06000024,North Somerset,South West,2021-11-28 23:59:00+00:00,28726,356,C
E06000025,South Gloucestershire,South West,2021-11-28 23:59:00+00:00,43228,391,C
E06000026,Plymouth,South West,2021-11-28 23:59:00+00:00,36774,277,C
E06000027,Torbay,South West,2021-11-28 23:59:00+00:00,18179,203,C
E06000030,Swindon,South West,2021-11-28 23:59:00+00:00,32241,320,C
E06000031,Peterborough,East of England,2021-11-28 23:59:00+00:00,34957,379,C
E06000032,Luton,East of England,2021-11-28 23:59:00+00:00,38592,586,C
E06000033,Southend-on-Sea,East of England,2021-11-28 23:59:00+00:00,28360,641,C
